char_id,gender,somatotype,inversion_mae_cm,weight_kg,navy_bfp,target_height_cm,target_shoulder_width_cm,target_hip_width_cm,target_chest_circ_cm,target_waist_circ_cm,target_hip_circ_cm,target_neck_circ_cm,target_bicep_circ_cm,target_forearm_circ_cm,target_mid_thigh_circ_cm,target_calf_circ_cm,target_upper_arm_length_cm,target_forearm_length_cm,target_upper_leg_length_cm,target_lower_leg_length_cm,morph_abdomen_depth,morph_abdomen_scale,morph_body_builder,morph_body_fat,morph_body_muscular,morph_body_thin,morph_breast_scale,morph_chest_depth,morph_chest_height,morph_chest_scale,morph_chest_width,morph_forearm_len,morph_forearm_scale,morph_glute_scale,morph_hip_len,morph_hip_scale,morph_lower_leg_len,morph_lower_leg_scale,morph_neck_len,morph_neck_scale,morph_thigh_len,morph_thigh_scale,morph_upperarm_len,morph_upperarm_scale,pred_height_cm,pred_shoulder_width_cm,pred_hip_width_cm,pred_chest_circ_cm,pred_waist_circ_cm,pred_hip_circ_cm,pred_neck_circ_cm,pred_bicep_circ_cm,pred_forearm_circ_cm,pred_mid_thigh_circ_cm,pred_calf_circ_cm,pred_upper_arm_length_cm,pred_forearm_length_cm,pred_upper_leg_length_cm,pred_lower_leg_length_cm,target_WHR,pred_WHR,target_SHR,pred_SHR,target_leg_taper,pred_leg_taper,target_chest_waist,pred_chest_waist,target_hip_chest,pred_hip_chest,target_neck_chest,pred_neck_chest,target_bicep_thigh,pred_bicep_thigh,target_shoulder_chest,pred_shoulder_chest,target_hip_width_circ,pred_hip_width_circ,target_arm_ratio,pred_arm_ratio,target_leg_ratio,pred_leg_ratio,target_bicep_calf,pred_bicep_calf,target_forearm_bicep,pred_forearm_bicep,target_shoulder_hip_circ,pred_shoulder_hip_circ
char_05161,female,pear,0.11,66.3,31.26,168.3,44.8,34.6,89.6,79.1,100.0,32.3,30.6,27.3,60.2,36.1,35.1,26.6,43.0,46.8,1.0,-0.5024,0.044,0.0656,0.0,0.0,0.4544,-0.5,-1.0,-0.5,-0.2084,0.1444,0.9497,1.0,1.0,-0.2681,-0.0107,0.7615,0.0171,0.0,-0.1499,1.0,0.6749,0.3181,168.31,44.89,34.76,89.72,79.18,100.11,32.65,30.48,27.23,59.86,35.93,35.1,26.6,42.99,46.79,0.791,0.7909,1.2948,1.2914,1.6676,1.666,1.1327,1.1331,1.1161,1.1158,0.3605,0.3639,0.5083,0.5092,0.5,0.5003,0.346,0.3472,0.7578,0.7578,1.0884,1.0884,0.8476,0.8483,0.8922,0.8934,0.448,0.4484
char_05162,male,v_shape,0.727,85.1,15.49,182.5,49.1,31.2,105.9,85.8,97.8,39.1,34.0,31.6,62.0,37.3,40.0,29.0,49.0,51.1,1.0,-0.7605,0.1559,0.184,0.0,0.0,0.0,-0.5,-1.0,-0.5,1.0,0.2816,1.0,-0.4646,1.0,-0.3,0.1746,0.3311,0.8014,0.5901,0.1334,0.1764,1.0,0.1137,182.54,48.74,32.43,106.17,85.86,97.71,39.17,32.74,29.59,59.79,36.11,38.66,28.37,49.1,51.16,0.8773,0.8787,1.5737,1.5029,1.6622,1.6558,1.2343,1.2365,0.9235,0.9203,0.3692,0.3689,0.5484,0.5476,0.4636,0.4591,0.319,0.3319,0.725,0.7338,1.0429,1.042,0.9115,0.9067,0.9294,0.9038,0.502,0.4988
char_05163,male,rectangle,1.099,101.3,24.18,176.7,53.5,38.0,118.2,98.8,110.7,41.4,42.0,35.1,67.0,43.8,37.9,25.9,40.4,47.6,1.0,1.0,0.8138,0.0505,0.0,0.0,0.0,-0.5,-0.7111,-0.0127,1.0,0.041,1.0,1.0,1.0,-0.0002,0.0611,0.992,1.0,0.8274,-0.2287,0.1495,0.9559,0.3444,176.39,50.89,37.35,117.1,97.6,109.1,41.13,40.47,31.48,65.65,42.84,38.27,26.11,40.74,47.97,0.8925,0.8946,1.4079,1.3625,1.5297,1.5324,1.1964,1.1998,0.9365,0.9317,0.3503,0.3512,0.6269,0.6165,0.4526,0.4346,0.3433,0.3423,0.6834,0.6823,1.1782,1.1775,0.9589,0.9447,0.8357,0.7779,0.4833,0.4665
char_05164,male,rectangle,0.921,95.7,25.41,181.0,52.0,36.5,112.7,102.5,106.9,42.0,36.1,31.2,64.8,39.3,40.0,29.1,43.5,49.6,1.0,1.0,0.2197,0.1666,0.0,0.0,0.0,-0.5,-0.5162,-0.2091,1.0,0.2815,1.0,-0.7568,1.0,-0.0467,0.1251,0.698,1.0,1.0,-0.1105,0.4693,1.0,0.3757,180.79,49.8,35.73,111.64,101.3,105.65,41.01,35.39,29.74,63.9,38.77,38.58,28.43,43.72,49.83,0.9588,0.9588,1.4247,1.3938,1.6489,1.6482,1.0995,1.1021,0.9485,0.9463,0.3727,0.3673,0.5571,0.5538,0.4614,0.4461,0.3414,0.3382,0.7275,0.7369,1.1402,1.1398,0.9186,0.9128,0.8643,0.8404,0.4864,0.4714
char_05165,male,v_shape,1.166,88.9,16.86,180.9,51.1,33.3,103.8,89.1,102.2,41.0,36.5,34.1,62.2,39.8,37.2,29.1,46.1,47.6,1.0,0.2181,0.5544,0.067,0.0,0.0,0.0,-0.5,-0.3983,-0.5,1.0,0.3351,1.0,1.0,1.0,-0.3,0.0512,0.5888,1.0,1.0,0.0313,0.0982,0.8823,0.0217,180.59,48.95,33.93,103.0,88.33,100.66,40.34,34.67,30.29,60.07,38.46,37.56,29.32,46.59,48.04,0.8718,0.8775,1.5345,1.4427,1.5628,1.5619,1.165,1.1661,0.9846,0.9773,0.395,0.3917,0.5868,0.5772,0.4923,0.4752,0.3258,0.3371,0.7823,0.7806,1.0325,1.0311,0.9171,0.9015,0.9342,0.8737,0.5,0.4863
char_05166,female,apple,1.646,97.7,54.54,156.2,52.55,39.69,120.55,118.4,117.16,40.58,38.91,29.04,72.87,44.77,30.53,20.09,37.43,38.62,1.0,1.0,0.0,0.3263,0.0475,0.0,0.0,-0.5,-1.0,-0.5,1.0,-0.3864,0.5433,-1.0,1.0,0.1496,-0.3728,0.8443,0.586,0.1828,-0.3997,0.1023,0.4067,0.4197,156.31,48.67,37.06,119.41,115.0,116.8,40.31,36.78,27.94,67.2,41.89,30.9,20.25,37.11,38.35,1.0106,0.9846,1.324,1.3133,1.6277,1.6042,1.0182,1.0383,0.9719,0.9781,0.3366,0.3376,0.534,0.5473,0.4359,0.4076,0.3388,0.3173,0.658,0.6553,1.0318,1.0334,0.8691,0.878,0.7463,0.7597,0.4485,0.4167
char_05167,male,v_shape,1.818,95.0,23.82,168.9,56.4,35.0,127.2,101.3,101.2,46.5,43.8,35.8,58.3,40.6,35.8,24.9,41.6,44.8,1.0,1.0,0.8103,0.0967,0.0,0.0,0.0,-0.5,-1.0,0.0923,1.0,-0.0325,1.0,0.279,1.0,-0.1813,-0.0775,0.4178,-0.2805,1.0,-0.1723,-1.0,0.8066,0.4442,168.89,51.22,32.81,124.27,98.54,98.27,43.24,42.28,31.98,57.36,39.78,36.35,25.2,41.63,44.83,1.001,1.0027,1.6114,1.5611,1.436,1.4419,1.2557,1.2611,0.7956,0.7908,0.3656,0.348,0.7513,0.7371,0.4434,0.4122,0.3458,0.3339,0.6955,0.6933,1.0769,1.0769,1.0788,1.0628,0.8174,0.7564,0.5573,0.5212
char_05168,female,pear,1.049,41.0,14.78,169.7,39.17,29.36,71.27,64.71,81.65,29.43,22.85,23.1,45.48,32.86,36.66,24.25,47.71,46.19,-1.0,-0.6915,0.0,0.0605,0.0,1.0,0.2948,-0.5,-0.1395,-0.5,-0.5,-0.0599,1.0,0.5139,-1.0,-0.1123,-0.051,0.9698,-1.0,0.0,0.0871,0.321,0.7534,0.1305,169.83,43.45,31.47,73.82,66.66,84.65,30.19,22.82,23.0,45.46,32.84,36.29,24.09,47.58,46.06,0.7925,0.7875,1.3341,1.3807,1.3841,1.3843,1.1014,1.1074,1.1456,1.1467,0.4129,0.409,0.5024,0.502,0.5496,0.5886,0.3596,0.3718,0.6615,0.6638,0.9681,0.9681,0.6954,0.6949,1.0109,1.0079,0.4797,0.5133
char_05169,male,v_shape,0.87,83.3,20.32,173.5,52.2,33.6,107.7,91.5,98.9,40.5,39.8,32.5,61.6,37.4,34.2,27.3,44.5,47.5,1.0,1.0,0.6752,0.0139,0.0,0.0,0.0,-0.5,-1.0,-0.1286,1.0,0.1743,1.0,0.722,1.0,-0.3,0.0348,0.3068,-0.0906,1.0,-0.0559,0.1192,0.6438,0.4091,173.53,50.3,34.03,107.04,90.74,97.88,39.95,38.34,30.22,59.43,36.21,34.48,27.47,44.59,47.55,0.9252,0.9271,1.5536,1.4781,1.6471,1.6413,1.177,1.1796,0.9183,0.9144,0.376,0.3732,0.6461,0.6451,0.4847,0.4699,0.3397,0.3477,0.7982,0.7967,1.0674,1.0664,1.0642,1.0588,0.8166,0.7882,0.5278,0.5139
char_05170,male,apple,2.268,96.9,30.12,171.9,55.8,37.3,117.1,109.6,107.2,43.8,36.2,31.7,66.4,41.5,37.0,25.7,42.2,45.2,1.0,1.0,0.0371,0.2433,0.0,0.0,0.0,-0.5,-1.0,-0.2881,1.0,0.0885,1.0,-1.0,1.0,-0.1984,-0.078,0.6902,1.0,1.0,-0.1734,0.1999,0.9369,0.3114,171.75,49.4,33.91,114.1,105.23,104.79,41.82,34.13,29.66,61.62,38.99,37.59,25.98,42.2,45.23,1.0224,1.0042,1.496,1.4568,1.6,1.5804,1.0684,1.0843,0.9155,0.9184,0.374,0.3665,0.5452,0.5539,0.4765,0.433,0.3479,0.3236,0.6946,0.6911,1.0711,1.0718,0.8723,0.8754,0.8757,0.869,0.5205,0.4714
char_05171,female,rectangle,0.239,83.2,43.17,166.9,47.9,37.8,105.6,98.2,109.1,34.5,34.7,27.2,67.3,41.2,34.6,25.1,40.7,43.0,1.0,1.0,0.3553,0.095,0.0,0.0,0.0,0.2029,-0.8471,-0.5,0.6908,-0.0058,0.5461,0.0756,1.0,0.0561,-0.1637,1.0,1.0,0.0,-0.242,0.8327,0.657,0.2091,166.85,47.98,37.91,105.79,98.26,109.23,35.42,34.35,27.01,66.55,40.56,34.6,25.1,40.76,43.05,0.9001,0.8996,1.2672,1.2656,1.6335,1.6408,1.0754,1.0766,1.0331,1.0325,0.3267,0.3348,0.5156,0.5162,0.4536,0.4535,0.3465,0.3471,0.7254,0.7254,1.0565,1.0562,0.8422,0.8469,0.7839,0.7863,0.439,0.4393
char_05172,female,hourglass,2.132,31.6,17.22,150.9,35.52,30.67,71.7,56.79,83.92,27.89,20.62,19.87,46.09,31.38,30.54,21.59,35.13,41.06,-1.0,-1.0,0.0,0.0,0.0,1.0,0.6915,-0.5,-0.2386,-0.5,-0.5,-0.2892,0.6446,1.0,-1.0,0.1924,-0.263,1.0,-1.0,0.1661,-0.4788,0.7175,0.2355,0.0748,151.17,43.31,34.64,76.62,61.6,88.49,29.21,21.02,20.14,48.07,31.66,29.83,21.26,34.97,40.85,0.6767,0.6961,1.1581,1.2503,1.4688,1.5183,1.2625,1.2438,1.1704,1.1549,0.389,0.3812,0.4474,0.4373,0.4954,0.5653,0.3655,0.3915,0.7069,0.7127,1.1688,1.1681,0.6571,0.6639,0.9636,0.9581,0.4233,0.4894
char_05173,male,rectangle,0.626,88.1,23.84,176.4,50.9,36.3,107.9,95.6,103.1,38.8,40.1,32.9,63.2,40.0,35.4,26.1,41.5,46.4,1.0,1.0,0.7956,0.0338,0.0,0.0,0.0,-0.5,-0.1162,-0.4052,1.0,0.056,1.0,0.4221,1.0,-0.0276,-0.0006,0.5751,1.0,0.4128,-0.1828,-0.0998,0.7233,0.2711,176.23,49.39,35.81,107.26,94.8,102.28,38.64,39.26,31.14,62.28,39.42,35.59,26.21,41.68,46.59,0.9273,0.9269,1.4022,1.3792,1.58,1.5799,1.1287,1.1314,0.9555,0.9536,0.3596,0.3602,0.6345,0.6304,0.4717,0.4605,0.3521,0.3501,0.7373,0.7364,1.1181,1.1178,1.0025,0.9959,0.8204,0.7932,0.4937,0.4829
char_05174,female,pear,4.024,119.9,59.82,170.8,57.92,43.71,125.96,128.65,131.36,38.39,46.12,35.23,86.68,51.46,35.47,26.64,44.02,46.16,1.0,1.0,-0.0,0.3672,0.0,0.0,0.0,-0.5,-1.0,-0.5,1.0,0.1903,1.0,-1.0,1.0,0.4806,-0.0613,1.0,0.8721,0.0,-0.1232,0.465,0.8328,0.7863,171.21,48.79,40.6,123.54,121.17,128.31,40.42,40.5,31.17,73.86,43.65,36.45,27.14,43.58,45.67,0.9794,0.9444,1.3251,1.2017,1.6844,1.6921,0.9791,1.0196,1.0429,1.0386,0.3048,0.3272,0.5321,0.5483,0.4598,0.3949,0.3327,0.3164,0.7511,0.7446,1.0486,1.048,0.8962,0.9278,0.7639,0.7696,0.4409,0.3803
char_05175,female,pear,0.0,64.3,35.63,167.5,44.6,36.4,88.5,86.6,101.2,32.1,28.3,25.6,58.6,35.9,34.5,24.3,40.4,44.5,0.0779,0.5047,0.0,0.0545,0.0,0.0,0.2452,0.1162,0.033,-0.5,-0.2778,-0.048,0.7336,0.4373,0.0726,0.0739,-0.1085,0.8344,0.1122,0.0,-0.2571,0.7158,0.6351,0.1547,167.5,44.6,36.4,88.5,86.6,101.2,32.1,28.3,25.6,58.6,35.9,34.5,24.3,40.4,44.5,0.8557,0.8557,1.2253,1.2253,1.6323,1.6323,1.0219,1.0219,1.1435,1.1435,0.3627,0.3627,0.4829,0.4829,0.504,0.504,0.3597,0.3597,0.7043,0.7043,1.1015,1.1015,0.7883,0.7883,0.9046,0.9046,0.4407,0.4407
char_05176,male,rectangle,0.475,55.5,16.97,177.7,42.51,29.95,89.51,79.18,85.29,31.64,26.44,24.99,52.77,30.68,36.79,26.3,43.56,47.2,1.0,-0.0892,0.0,0.1094,0.0,0.576,0.0,0.9047,-0.1547,-0.5,-0.5,0.124,0.9064,-1.0,1.0,-0.3,0.007,0.2393,1.0,0.0,-0.1086,0.5783,0.7911,0.1345,177.68,43.46,31.07,90.28,79.72,86.02,32.55,26.13,24.79,51.84,30.23,36.75,26.28,43.64,47.26,0.9284,0.9268,1.4194,1.3988,1.72,1.7149,1.1305,1.1325,0.9529,0.9528,0.3535,0.3605,0.501,0.5041,0.4749,0.4814,0.3512,0.3612,0.7149,0.7151,1.0836,1.083,0.8618,0.8644,0.9452,0.9487,0.4984,0.5052
char_05177,female,pear,0.097,72.5,39.73,163.5,45.8,37.7,99.5,90.4,105.2,33.0,32.7,27.7,64.5,37.6,34.8,23.6,42.5,44.9,1.0,0.9961,0.4152,0.0,0.0,0.0,0.6882,-0.5,-1.0,-0.5,0.0232,-0.1376,0.8162,0.7408,1.0,0.0187,-0.0842,0.7801,-0.6092,0.0,-0.1665,1.0,0.65,0.1521,163.51,45.87,37.84,99.61,90.47,105.29,33.31,32.59,27.64,64.19,37.45,34.8,23.6,42.49,44.89,0.8593,0.8592,1.2149,1.2122,1.7154,1.714,1.1007,1.101,1.0573,1.057,0.3317,0.3344,0.507,0.5077,0.4603,0.4605,0.3584,0.3594,0.6782,0.6782,1.0565,1.0565,0.8697,0.8702,0.8471,0.8481,0.4354,0.4357
char_05178,male,rectangle,2.005,114.3,30.37,181.4,55.9,40.0,123.6,112.8,119.3,43.6,41.8,33.5,75.3,40.0,38.3,31.9,48.8,52.1,1.0,1.0,0.047,0.2637,0.0,0.0,0.0,-0.5,-1.0,-0.0608,1.0,0.6052,1.0,-1.0,1.0,0.0541,0.2093,0.4516,-0.3275,1.0,0.1013,1.0,1.0,0.8617,181.49,50.23,37.99,121.36,109.7,116.79,42.61,39.31,30.1,70.64,37.76,38.58,32.08,48.71,51.99,0.9455,0.9393,1.3975,1.3222,1.8825,1.8708,1.0957,1.1063,0.9652,0.9623,0.3528,0.3511,0.5551,0.5565,0.4523,0.4139,0.3353,0.3253,0.8329,0.8315,1.0676,1.0673,1.045,1.041,0.8014,0.7657,0.4686,0.4301
char_05179,male,rectangle,1.783,95.9,30.17,169.7,54.4,39.4,112.2,108.5,114.2,43.3,36.6,31.4,66.8,40.3,35.4,24.5,37.2,44.9,1.0,1.0,-0.0,0.212,0.0,0.0,0.0,-0.5,-0.6019,-0.2901,1.0,-0.0092,1.0,-0.8966,1.0,0.2436,-0.0637,0.8705,1.0,1.0,-0.3825,0.492,0.809,0.5971,169.22,49.31,37.63,109.68,105.5,111.15,40.74,35.35,29.04,65.01,39.28,35.95,24.77,37.68,45.45,0.9501,0.9492,1.3807,1.3104,1.6576,1.655,1.0341,1.0396,1.0178,1.0134,0.3859,0.3714,0.5479,0.5438,0.4848,0.4496,0.345,0.3386,0.6921,0.689,1.207,1.2062,0.9082,0.8999,0.8579,0.8215,0.4764,0.4436
char_05180,male,rectangle,0.005,68.3,17.39,172.8,46.0,32.2,92.6,83.7,90.2,36.7,31.2,30.7,52.6,37.3,35.1,24.8,41.8,45.3,-1.0,0.5654,0.7957,0.0,0.0,0.0,0.0,-0.5,-0.0818,-0.5,0.0541,-0.0624,1.0,0.7144,-0.3241,-0.1758,-0.0576,0.3667,1.0,0.1849,-0.1553,-1.0,0.6488,-0.6075,172.8,45.99,32.2,92.6,83.7,90.2,36.7,31.19,30.67,52.59,37.29,35.1,24.8,41.8,45.3,0.9279,0.9279,1.4286,1.4283,1.4102,1.4103,1.1063,1.1063,0.9741,0.9741,0.3963,0.3963,0.5932,0.5931,0.4968,0.4967,0.357,0.357,0.7066,0.7066,1.0837,1.0837,0.8365,0.8364,0.984,0.9833,0.51,0.5099
char_05181,male,v_shape,2.138,100.7,29.76,183.1,55.1,36.6,111.9,107.6,108.8,39.0,37.6,32.2,65.5,42.2,35.6,28.0,43.2,46.6,1.0,1.0,0.0,0.2228,0.0,0.0,0.0,-0.5,0.5555,-0.4122,1.0,0.2944,1.0,-1.0,1.0,-0.1685,0.0122,1.0,1.0,0.3367,-0.1013,0.501,0.813,0.6219,182.4,48.84,34.59,108.97,103.56,105.24,38.29,35.78,29.23,62.63,40.49,36.23,28.36,43.94,47.37,0.989,0.984,1.5055,1.412,1.5521,1.5468,1.04,1.0522,0.9723,0.9658,0.3485,0.3514,0.574,0.5713,0.4924,0.4482,0.3364,0.3287,0.7865,0.7828,1.0787,1.0781,0.891,0.8837,0.8564,0.8169,0.5064,0.4641
char_05182,female,rectangle,0.312,54.6,28.17,166.8,42.6,32.5,89.5,78.2,92.5,30.9,26.4,23.3,54.0,33.2,33.9,25.0,43.6,44.5,1.0,-0.0415,0.0,0.0834,0.0,0.708,0.7727,-0.5,-1.0,-0.5,-0.5,0.0171,0.7775,0.3538,1.0,-0.2554,-0.1138,0.7652,0.0908,0.0,-0.1143,1.0,0.5537,0.2949,166.81,43.56,33.07,90.15,78.67,93.17,31.37,26.28,23.23,53.64,33.02,33.83,24.96,43.59,44.49,0.8454,0.8444,1.3108,1.3172,1.6265,1.6245,1.1445,1.1459,1.0335,1.0335,0.3453,0.348,0.4889,0.4899,0.476,0.4832,0.3514,0.3549,0.7375,0.7378,1.0206,1.0206,0.7952,0.7959,0.8826,0.8839,0.4605,0.4675
char_05183,male,rectangle,0.499,41.1,0.0,171.1,41.36,29.62,78.13,62.42,80.17,33.98,24.88,23.64,45.03,30.85,34.66,25.72,41.75,45.27,-1.0,-1.0,0.0,0.061,0.0,0.9579,0.4886,-0.5,1.0,-0.5,-0.5,0.0775,1.0,0.3438,-1.0,-0.2433,-0.0786,0.6769,-0.4594,0.9179,-0.1699,0.337,0.6032,0.3355,171.1,43.18,30.48,79.3,63.26,81.43,34.33,24.68,23.11,44.89,30.74,34.53,25.66,41.75,45.27,0.7786,0.7769,1.3964,1.4167,1.4596,1.4603,1.2517,1.2536,1.0261,1.0269,0.4349,0.4329,0.5525,0.5498,0.5294,0.5445,0.3695,0.3743,0.7421,0.7431,1.0843,1.0843,0.8065,0.8029,0.9502,0.9364,0.5159,0.5303
char_05184,female,pear,1.318,99.0,55.1,158.3,50.77,42.82,113.18,110.85,124.3,37.05,37.62,30.18,79.21,47.99,33.42,24.32,41.06,41.47,1.0,1.0,0.5204,0.1676,0.0,0.0,0.0,-0.5,-1.0,-0.5,0.9438,-0.0729,0.5459,-0.2564,1.0,0.7746,-0.234,1.0,-0.6552,0.0,-0.2265,0.336,0.5826,-0.1444,158.45,48.89,42.71,113.25,109.92,123.76,38.48,35.2,28.84,73.48,43.34,33.66,24.43,41.01,41.36,0.8918,0.8882,1.1857,1.1447,1.6506,1.6954,1.021,1.0303,1.0983,1.0928,0.3274,0.3398,0.4749,0.479,0.4486,0.4317,0.3445,0.3451,0.7277,0.7258,1.01,1.0085,0.7839,0.8122,0.8022,0.8193,0.4084,0.395
char_05185,male,rectangle,0.961,94.4,23.35,175.8,52.8,35.6,114.2,97.2,106.7,41.3,36.1,33.0,66.3,41.9,35.2,25.0,39.7,47.1,1.0,1.0,0.5234,0.0832,0.0,0.0,0.0,-0.5,-0.6168,-0.0182,1.0,-0.0122,1.0,0.6412,1.0,-0.3,0.0332,0.9019,1.0,1.0,-0.2672,0.6111,0.7512,0.0292,175.51,50.62,35.57,113.41,96.23,105.56,40.86,34.68,30.27,64.27,40.7,35.52,25.18,40.04,47.47,0.911,0.9116,1.4831,1.4231,1.5823,1.5791,1.1749,1.1785,0.9343,0.9308,0.3616,0.3603,0.5445,0.5396,0.4623,0.4463,0.3336,0.337,0.7102,0.7089,1.1864,1.1856,0.8616,0.8521,0.9141,0.8728,0.4948,0.4795
char_05186,male,rectangle,0.147,83.4,22.0,172.5,50.2,35.1,107.4,94.2,102.4,41.1,34.9,29.6,62.2,36.5,36.6,26.1,43.3,45.9,1.0,1.0,0.6663,0.0464,0.0,0.0,0.0,-0.5,-1.0,-0.3028,1.0,0.0562,0.8227,0.704,1.0,-0.2723,-0.0352,0.2603,0.7416,1.0,-0.1136,0.2613,0.821,-0.0781,172.49,49.73,34.91,107.12,93.95,102.11,40.6,34.88,29.59,62.14,36.47,36.64,26.12,43.31,45.91,0.9199,0.9201,1.4302,1.4245,1.7041,1.7039,1.1401,1.1402,0.9534,0.9532,0.3827,0.379,0.5611,0.5613,0.4674,0.4642,0.3428,0.3419,0.7131,0.7129,1.06,1.06,0.9562,0.9564,0.8481,0.8483,0.4902,0.487
char_05187,male,v_shape,0.78,74.3,16.06,167.4,49.8,31.8,98.7,84.2,96.1,40.0,37.3,31.7,59.6,37.2,36.4,28.2,41.7,48.0,1.0,-0.0008,0.4474,0.0537,0.0,0.0,0.0,-0.5,-1.0,-0.5,1.0,0.2608,1.0,0.7165,1.0,-0.3,0.0562,0.3794,-0.4413,1.0,-0.1827,0.0146,0.8162,0.3602,167.42,48.87,33.02,98.62,83.99,95.64,39.32,35.79,29.5,57.14,35.84,36.62,28.33,41.83,48.09,0.8762,0.8782,1.566,1.48,1.6022,1.5943,1.1722,1.1742,0.9737,0.9698,0.4053,0.3987,0.6258,0.6264,0.5046,0.4955,0.3309,0.3453,0.7747,0.7736,1.1511,1.1497,1.0027,0.9986,0.8499,0.8243,0.5182,0.511
char_05188,female,rectangle,0.631,49.8,22.03,166.3,41.42,30.26,81.61,72.98,86.2,31.22,25.64,25.16,50.03,32.15,35.45,26.37,43.47,46.59,1.0,-0.6346,0.0,0.108,0.0,0.7922,0.3733,-0.5,-0.0973,-0.5,-0.5,0.1284,1.0,0.0952,-1.0,-0.3,-0.0245,0.5925,-1.0,0.0,-0.1018,0.5296,0.6673,0.1745,166.35,43.52,31.38,82.95,73.99,87.64,31.9,25.37,24.51,49.73,31.96,35.3,26.3,43.43,46.55,0.8466,0.8442,1.3688,1.3869,1.5561,1.556,1.1183,1.1211,1.0562,1.0565,0.3826,0.3846,0.5125,0.5102,0.5075,0.5247,0.351,0.3581,0.7439,0.745,1.0718,1.0718,0.7975,0.7938,0.9813,0.9661,0.4805,0.4966
char_05189,male,rectangle,0.042,74.8,17.45,169.3,47.5,33.3,104.0,86.0,99.2,39.7,35.4,30.1,62.6,39.2,34.0,25.0,40.9,44.3,1.0,-0.7075,0.2756,0.1682,0.0,0.0,0.0,-0.5,-0.7389,-0.5,0.6295,-0.0054,1.0,-0.4741,1.0,-0.3,-0.1109,0.6844,1.0,0.6356,-0.2269,0.3797,0.611,0.2684,169.29,47.5,33.39,104.03,86.02,99.21,39.71,35.32,29.97,62.47,39.13,34.01,25.01,40.92,44.32,0.8669,0.867,1.4264,1.4226,1.5969,1.5965,1.2093,1.2094,0.9538,0.9537,0.3817,0.3817,0.5655,0.5654,0.4567,0.4566,0.3357,0.3366,0.7353,0.7354,1.0831,1.0831,0.9031,0.9026,0.8503,0.8485,0.4788,0.4788
char_05190,male,v_shape,0.707,81.4,25.64,165.9,48.4,32.0,102.5,95.8,97.5,39.1,37.3,33.1,61.7,39.7,33.7,23.5,41.4,43.5,1.0,1.0,0.49,0.1007,0.0,0.0,0.0,-0.5,-1.0,-0.5,0.7639,-0.1392,1.0,-0.2838,1.0,-0.3,-0.1406,0.542,0.4825,0.6099,-0.193,-0.0259,0.5993,0.1498,165.94,48.08,33.19,102.85,95.82,97.49,39.19,35.68,30.25,59.37,38.33,33.88,23.61,41.48,43.54,0.9826,0.9829,1.5125,1.4486,1.5542,1.5489,1.0699,1.0734,0.9512,0.9479,0.3815,0.381,0.6045,0.601,0.4722,0.4675,0.3282,0.3404,0.6973,0.6969,1.0507,1.0497,0.9395,0.9309,0.8874,0.8478,0.4964,0.4932
char_05191,female,pear,0.393,64.2,37.68,157.9,45.2,35.6,90.7,84.6,103.3,33.2,30.5,26.7,64.9,35.8,32.2,24.2,40.7,44.8,1.0,0.0605,0.3715,0.0477,0.0,0.0,0.1973,-0.5,-1.0,-0.5,-0.0723,-0.0786,0.5471,1.0,0.0034,-0.2637,-0.0998,0.385,-1.0,0.0,-0.2492,1.0,0.4332,-0.1984,158.19,45.48,36.1,91.08,84.85,103.63,34.29,30.14,26.48,63.79,35.28,32.2,24.2,40.44,44.51,0.819,0.8188,1.2697,1.2598,1.8128,1.8081,1.0721,1.0734,1.1389,1.1378,0.366,0.3765,0.47,0.4725,0.4983,0.4993,0.3446,0.3484,0.7516,0.7516,1.1007,1.1006,0.852,0.8543,0.8754,0.8786,0.4376,0.4389
char_05192,male,rectangle,0.0,76.6,16.5,185.9,48.8,34.3,96.4,84.9,98.3,36.2,30.5,28.2,60.2,36.9,37.1,28.2,43.8,48.8,1.0,0.1851,0.1738,0.0672,0.0,0.0,0.0,-0.5,1.0,-0.268,0.787,0.2667,1.0,0.2798,1.0,-0.3,0.0789,0.7767,0.7679,0.537,-0.109,0.8671,0.8717,0.1287,185.9,48.8,34.3,96.4,84.9,98.3,36.2,30.5,28.2,60.2,36.9,37.1,28.2,43.8,48.8,0.8637,0.8637,1.4227,1.4227,1.6314,1.6314,1.1355,1.1355,1.0197,1.0197,0.3755,0.3755,0.5066,0.5066,0.5062,0.5062,0.3489,0.3489,0.7601,0.7601,1.1142,1.1142,0.8266,0.8266,0.9246,0.9246,0.4964,0.4964
char_05193,male,rectangle,0.883,91.0,24.64,177.4,50.2,36.9,102.9,99.4,106.6,41.1,37.3,30.2,67.1,43.0,37.4,26.9,42.7,48.2,1.0,1.0,0.3463,0.1152,0.0,0.0,0.0,-0.5,-0.4376,-0.5,0.9057,0.1511,0.9528,-0.3498,1.0,-0.0082,0.072,1.0,1.0,1.0,-0.1394,0.5606,0.9023,0.3819,177.11,48.51,36.48,102.43,98.47,105.78,40.26,36.01,29.48,64.47,40.79,37.58,26.98,43.02,48.53,0.9325,0.9309,1.3604,1.3298,1.5605,1.5805,1.0352,1.0402,1.036,1.0327,0.3994,0.393,0.5559,0.5586,0.4879,0.4736,0.3462,0.3449,0.7193,0.7179,1.1288,1.1281,0.8674,0.8828,0.8097,0.8187,0.4709,0.4586
