char_id,gender,somatotype,inversion_mae_cm,weight_kg,navy_bfp,target_height_cm,target_shoulder_width_cm,target_hip_width_cm,target_chest_circ_cm,target_waist_circ_cm,target_hip_circ_cm,target_neck_circ_cm,target_bicep_circ_cm,target_forearm_circ_cm,target_mid_thigh_circ_cm,target_calf_circ_cm,target_upper_arm_length_cm,target_forearm_length_cm,target_upper_leg_length_cm,target_lower_leg_length_cm,morph_abdomen_depth,morph_abdomen_scale,morph_body_builder,morph_body_fat,morph_body_muscular,morph_body_thin,morph_breast_scale,morph_chest_depth,morph_chest_height,morph_chest_scale,morph_chest_width,morph_forearm_len,morph_forearm_scale,morph_glute_scale,morph_hip_len,morph_hip_scale,morph_lower_leg_len,morph_lower_leg_scale,morph_neck_len,morph_neck_scale,morph_thigh_len,morph_thigh_scale,morph_upperarm_len,morph_upperarm_scale,pred_height_cm,pred_shoulder_width_cm,pred_hip_width_cm,pred_chest_circ_cm,pred_waist_circ_cm,pred_hip_circ_cm,pred_neck_circ_cm,pred_bicep_circ_cm,pred_forearm_circ_cm,pred_mid_thigh_circ_cm,pred_calf_circ_cm,pred_upper_arm_length_cm,pred_forearm_length_cm,pred_upper_leg_length_cm,pred_lower_leg_length_cm,target_WHR,pred_WHR,target_SHR,pred_SHR,target_leg_taper,pred_leg_taper,target_chest_waist,pred_chest_waist,target_hip_chest,pred_hip_chest,target_neck_chest,pred_neck_chest,target_bicep_thigh,pred_bicep_thigh,target_shoulder_chest,pred_shoulder_chest,target_hip_width_circ,pred_hip_width_circ,target_arm_ratio,pred_arm_ratio,target_leg_ratio,pred_leg_ratio,target_bicep_calf,pred_bicep_calf,target_forearm_bicep,pred_forearm_bicep,target_shoulder_hip_circ,pred_shoulder_hip_circ
ansur_04084,male,apple,4.021,128.7,35.85,177.7,58.4,40.4,128.5,125.4,121.2,46.6,42.5,36.4,78.3,47.0,36.5,26.7,42.4,48.5,1.0,1.0,0.0,0.3795,0.0,0.0,0.0,-0.5,-0.9397,-0.5,1.0,0.1966,1.0,-1.0,1.0,-0.137,0.1147,0.7356,1.0,1.0,-0.1236,0.258,0.9185,0.4575,176.39,48.6,35.67,124.85,117.84,118.05,45.11,37.91,31.22,68.34,41.86,37.5,27.22,43.44,49.71,1.0347,0.9982,1.4455,1.3625,1.666,1.6326,1.0247,1.0595,0.9432,0.9455,0.3626,0.3613,0.5428,0.5547,0.4545,0.3893,0.3333,0.3022,0.7315,0.7259,1.1439,1.1443,0.9043,0.9056,0.8565,0.8235,0.4818,0.4117
ansur_04085,male,apple,2.194,105.0,29.36,188.5,55.4,37.4,116.6,110.8,110.8,41.3,38.1,32.3,64.6,41.2,40.2,28.7,44.2,49.1,1.0,1.0,0.0,0.245,0.0,0.0,0.0,-0.5,0.7766,-0.2975,1.0,0.2506,1.0,-1.0,1.0,0.0886,0.1183,0.7913,1.0,0.7263,-0.0579,0.0005,1.0,0.6218,187.82,49.3,35.28,113.8,106.83,107.58,40.61,36.27,29.51,61.57,39.49,38.44,27.89,44.88,49.83,1.0,0.993,1.4813,1.3974,1.568,1.5591,1.0523,1.0652,0.9503,0.9453,0.3542,0.3569,0.5898,0.5891,0.4751,0.4332,0.3375,0.3279,0.7139,0.7255,1.1109,1.1103,0.9248,0.9185,0.8478,0.8136,0.5,0.4583
ansur_04086,male,v_shape,0.245,69.4,16.15,171.6,49.2,32.0,95.7,83.9,92.7,38.7,31.6,28.7,56.6,35.9,35.1,26.8,45.5,44.7,1.0,-0.0601,0.1327,0.0945,0.0,0.0,0.0,-0.5,-1.0,-0.4863,1.0,0.1591,1.0,-0.2903,1.0,-0.3,-0.1018,0.5405,0.5729,1.0,-0.0214,0.2586,0.7225,0.2143,171.6,48.69,32.22,95.5,83.71,92.4,38.33,31.28,28.27,55.98,35.56,35.18,26.84,45.54,44.73,0.9051,0.906,1.5375,1.5112,1.5766,1.5742,1.1406,1.1408,0.9687,0.9675,0.4044,0.4014,0.5583,0.5588,0.5141,0.5098,0.3452,0.3487,0.7635,0.7629,0.9824,0.9822,0.8802,0.8796,0.9082,0.9038,0.5307,0.5269
ansur_04087,male,v_shape,0.405,66.2,20.42,163.4,47.6,29.8,95.7,86.2,86.6,37.5,33.5,30.5,54.2,37.6,32.9,24.0,41.8,40.0,1.0,0.2747,0.2922,0.0946,0.0,0.0,0.0,-0.5,-1.0,-0.5,0.6537,-0.0854,1.0,-0.963,1.0,-0.3,-0.2985,0.5439,0.6375,0.5671,-0.1717,-0.4203,0.5313,0.1185,163.42,47.58,30.6,95.99,86.33,86.68,37.58,32.64,29.07,52.89,36.8,32.99,24.06,41.87,40.03,0.9954,0.996,1.5973,1.5549,1.4415,1.4372,1.1102,1.1119,0.9049,0.903,0.3918,0.3915,0.6181,0.6171,0.4974,0.4957,0.3441,0.353,0.7295,0.7293,0.9569,0.9561,0.891,0.887,0.9104,0.8906,0.5497,0.5489
ansur_04088,male,v_shape,4.573,130.7,35.56,176.3,60.9,38.7,137.4,128.2,120.2,50.5,45.5,37.7,74.2,45.4,35.1,27.2,42.5,44.6,1.0,1.0,0.0214,0.4245,0.0,0.0,0.0,-0.5,-0.5358,-0.4306,1.0,0.2502,1.0,-1.0,1.0,-0.3,-0.0592,0.4052,1.0,1.0,-0.1075,-0.3128,0.8165,0.6327,175.09,48.82,33.46,132.04,120.43,115.53,46.57,40.66,31.9,65.22,40.66,36.27,27.85,43.54,45.71,1.0666,1.0424,1.5736,1.4591,1.6344,1.604,1.0718,1.0964,0.8748,0.875,0.3675,0.3527,0.6132,0.6234,0.4432,0.3697,0.322,0.2896,0.7749,0.7679,1.0494,1.0498,1.0022,1.0,0.8286,0.7846,0.5067,0.4226
ansur_04089,male,v_shape,2.044,95.3,25.32,177.5,55.0,34.9,111.7,103.5,104.0,44.1,37.5,30.8,66.2,42.6,36.8,25.2,47.8,44.6,1.0,1.0,0.0841,0.1884,0.0,0.0,0.0,-0.5,-1.0,-0.2835,1.0,0.0423,1.0,-1.0,1.0,-0.3,-0.1003,0.9681,1.0,1.0,0.0889,0.5529,0.9203,0.5547,177.27,49.44,33.63,109.09,100.26,101.49,40.65,35.58,29.21,61.73,40.22,37.4,25.48,48.11,44.86,0.9952,0.9879,1.5759,1.4701,1.554,1.5348,1.0792,1.0881,0.9311,0.9303,0.3948,0.3726,0.5665,0.5764,0.4924,0.4532,0.3356,0.3314,0.6848,0.6813,0.9331,0.9324,0.8803,0.8846,0.8213,0.821,0.5288,0.4871
ansur_04090,male,hourglass,0.718,78.1,11.74,182.3,47.4,33.6,91.7,78.7,99.2,36.5,32.3,30.5,60.0,42.0,34.7,26.3,44.1,45.0,-1.0,-0.5623,0.3379,0.0709,0.0,0.0,0.0,-0.5,0.9295,-0.5,0.2537,0.1049,1.0,1.0,1.0,-0.212,-0.0704,1.0,1.0,0.3447,-0.0669,0.154,0.6559,-0.0759,182.07,46.3,33.77,91.39,78.37,98.16,36.41,31.1,29.09,58.13,39.86,34.85,26.38,44.45,45.31,0.7933,0.7984,1.4107,1.371,1.4286,1.4584,1.1652,1.1661,1.0818,1.0741,0.398,0.3984,0.5383,0.535,0.5169,0.5066,0.3387,0.344,0.7579,0.757,1.0204,1.0193,0.769,0.7802,0.9443,0.9354,0.4778,0.4717
ansur_04091,male,rectangle,1.241,86.8,20.72,181.6,53.4,35.6,106.6,93.8,100.3,40.3,36.2,33.1,57.1,41.1,39.2,27.9,45.7,48.5,1.0,1.0,0.6353,0.0115,0.0,0.0,0.0,-0.5,-0.821,-0.1537,1.0,0.1934,1.0,1.0,1.0,0.042,0.0888,0.878,1.0,1.0,0.0128,-0.6102,1.0,0.0496,181.28,50.29,34.54,105.14,92.13,98.51,39.58,34.73,30.0,55.53,40.0,38.82,27.75,46.05,48.85,0.9352,0.9352,1.5,1.456,1.3893,1.3882,1.1365,1.1412,0.9409,0.9369,0.378,0.3765,0.634,0.6254,0.5009,0.4783,0.3549,0.3506,0.7117,0.7148,1.0613,1.0608,0.8808,0.8682,0.9144,0.8638,0.5324,0.5105
ansur_04092,male,pear,1.119,92.3,20.33,188.6,50.5,35.9,97.9,93.3,106.4,38.7,36.3,32.2,65.5,43.0,37.0,26.8,47.7,49.3,0.9341,1.0,0.4858,0.0337,0.0,0.0,0.0,-0.5,0.4919,-0.5,0.9646,0.1375,1.0,1.0,1.0,-0.1729,0.1238,1.0,1.0,0.8876,0.0953,0.6641,0.8704,0.1763,188.23,48.76,36.13,97.44,92.68,104.89,38.58,34.33,29.47,62.75,40.16,37.26,26.95,48.24,49.79,0.8769,0.8836,1.4067,1.3496,1.5233,1.5625,1.0493,1.0514,1.0868,1.0765,0.3953,0.3959,0.5542,0.5471,0.5158,0.5004,0.3374,0.3445,0.7243,0.7233,1.0335,1.0321,0.8442,0.8548,0.8871,0.8584,0.4746,0.4649
ansur_04093,male,rectangle,0.298,85.0,25.74,170.0,50.3,34.4,106.4,98.6,103.3,40.6,35.5,29.0,62.2,38.3,35.6,25.9,41.7,41.8,1.0,1.0,0.0762,0.1565,0.0,0.0,0.0,-0.5,-0.6273,-0.2501,1.0,0.0855,1.0,-0.3781,1.0,-0.3,-0.222,0.7754,1.0,1.0,-0.1923,0.7311,0.7802,0.616,169.93,49.5,34.38,106.0,98.22,102.82,39.78,35.28,28.76,61.74,38.06,35.69,25.95,41.81,41.89,0.9545,0.9553,1.4622,1.4398,1.624,1.6222,1.0791,1.0792,0.9709,0.97,0.3816,0.3753,0.5707,0.5714,0.4727,0.467,0.333,0.3344,0.7275,0.7271,1.0024,1.0019,0.9269,0.927,0.8169,0.8152,0.4869,0.4814
ansur_04094,male,rectangle,0.298,83.5,25.03,175.9,49.1,34.3,103.1,94.6,103.9,36.1,34.0,29.1,65.8,39.7,37.8,26.5,43.1,46.4,1.0,0.394,0.0769,0.1721,0.0,0.0,0.0,-0.5,-0.3289,-0.5,1.0,0.132,0.9689,-0.6095,1.0,-0.3,-0.021,0.8698,1.0,0.0509,-0.1344,1.0,0.9488,0.3629,175.8,48.65,34.79,103.1,94.53,103.74,36.1,33.53,28.82,64.47,39.03,37.89,26.54,43.26,46.54,0.9105,0.9112,1.4315,1.3984,1.6574,1.6518,1.0899,1.0907,1.0078,1.0062,0.3501,0.3501,0.5167,0.5201,0.4762,0.4719,0.3301,0.3354,0.7011,0.7004,1.0766,1.0758,0.8564,0.8591,0.8559,0.8595,0.4726,0.469
ansur_04095,male,rectangle,0.0,64.6,11.13,172.0,44.6,32.0,91.9,74.8,92.1,35.2,31.2,28.1,54.4,35.5,35.0,24.7,46.2,43.7,-0.1987,-1.0,0.2504,0.0805,0.0,0.0,0.0572,-0.0452,-0.0923,-0.4481,-0.3242,-0.0311,0.8922,0.6273,-0.0162,-0.2755,-0.145,0.4456,-0.0787,0.1329,0.0225,-0.1277,0.6598,0.0452,172.0,44.6,32.0,91.9,74.8,92.1,35.2,31.2,28.1,54.4,35.5,35.0,24.7,46.2,43.7,0.8122,0.8122,1.3938,1.3938,1.5324,1.5324,1.2286,1.2286,1.0022,1.0022,0.383,0.383,0.5735,0.5735,0.4853,0.4853,0.3474,0.3474,0.7057,0.7057,0.9459,0.9459,0.8789,0.8789,0.9006,0.9006,0.4843,0.4843
ansur_04096,male,rectangle,0.468,85.8,23.07,171.6,51.1,35.1,109.8,93.4,105.0,39.0,38.0,31.5,65.1,42.2,34.5,25.2,40.7,44.1,1.0,0.9186,0.6234,0.0443,0.0,0.0,0.0,-0.5,-0.8444,-0.1078,1.0,-0.0088,1.0,1.0,1.0,-0.3,-0.1032,1.0,1.0,0.6599,-0.223,0.5801,0.6701,0.2732,171.46,50.35,35.65,109.65,93.21,104.58,38.96,37.2,30.31,63.81,41.36,34.65,25.28,40.92,44.31,0.8895,0.8913,1.4558,1.4123,1.5427,1.5428,1.1756,1.1764,0.9563,0.9538,0.3552,0.3553,0.5837,0.583,0.4654,0.4592,0.3343,0.3409,0.7304,0.7296,1.0835,1.0828,0.9005,0.8994,0.8289,0.8148,0.4867,0.4814
ansur_04097,male,v_shape,0.362,74.2,12.06,174.1,48.5,31.1,100.0,80.2,92.4,39.2,34.1,31.0,57.4,36.8,37.8,28.2,46.5,45.6,1.0,-0.6572,0.4135,0.0866,0.0,0.0,0.0,-0.5,-1.0,-0.5,0.8755,0.254,1.0,0.1978,1.0,-0.3,-0.0574,0.3449,0.7171,0.8397,0.033,-0.2177,0.9165,0.0339,174.12,48.49,31.84,100.27,80.32,92.48,39.27,33.34,29.74,56.21,36.11,37.88,28.25,46.56,45.63,0.868,0.8685,1.5595,1.5229,1.5598,1.5566,1.2469,1.2484,0.924,0.9223,0.392,0.3916,0.5941,0.5931,0.485,0.4836,0.3366,0.3443,0.746,0.7458,0.9806,0.98,0.9266,0.9233,0.9091,0.892,0.5249,0.5243
ansur_04098,male,v_shape,1.241,88.7,24.23,173.0,53.9,35.4,111.2,96.8,103.7,40.3,36.5,32.4,64.5,39.2,35.7,26.0,42.0,45.3,1.0,1.0,0.2421,0.1044,0.0,0.0,0.0,-0.5,-1.0,0.0446,1.0,0.0971,1.0,-0.0923,1.0,-0.3,-0.0702,0.7351,0.8067,1.0,-0.1835,0.7897,0.8139,0.4349,173.05,50.69,34.77,109.82,95.21,101.92,39.62,34.79,29.01,62.27,37.89,36.11,26.23,42.02,45.3,0.9335,0.9342,1.5226,1.4579,1.6454,1.6434,1.1488,1.1535,0.9326,0.9281,0.3624,0.3608,0.5659,0.5587,0.4847,0.4616,0.3414,0.3411,0.7283,0.7264,1.0786,1.0781,0.9311,0.9182,0.8877,0.8339,0.5198,0.4974
ansur_04099,male,apple,2.61,105.7,32.49,177.3,52.9,38.0,112.4,114.4,112.2,42.5,42.0,33.7,73.8,43.0,36.5,27.1,43.6,45.4,1.0,1.0,0.0,0.2841,0.0,0.0,0.0,-0.5,-0.4169,-0.5,0.6694,0.2131,1.0,-1.0,1.0,-0.1565,-0.0364,0.6096,1.0,0.8902,-0.0804,0.5211,0.8701,0.7517,176.31,47.51,35.31,110.94,109.26,111.12,42.12,38.27,30.0,65.76,38.99,37.07,27.41,44.4,46.26,1.0196,0.9833,1.3921,1.3455,1.7163,1.6866,0.9825,1.0154,0.9982,1.0016,0.3781,0.3797,0.5691,0.582,0.4706,0.4282,0.3387,0.3178,0.7425,0.7394,1.0413,1.0419,0.9767,0.9815,0.8024,0.7839,0.4715,0.4276
ansur_04100,male,v_shape,0.575,73.6,21.35,166.5,48.9,32.5,96.5,88.3,96.6,37.6,36.1,31.2,59.9,37.5,34.9,25.1,41.8,40.9,1.0,0.7153,0.4719,0.0336,0.0,0.0,0.0,-0.5,-0.9236,-0.5,1.0,-0.0071,1.0,0.6088,1.0,-0.3,-0.247,0.497,1.0,0.7191,-0.1676,0.2116,0.6965,0.2711,166.35,48.85,33.66,96.86,88.46,96.71,37.7,34.94,29.33,58.09,36.48,35.02,25.18,42.07,41.12,0.9141,0.9147,1.5046,1.4513,1.5973,1.5924,1.0929,1.095,1.001,0.9985,0.3896,0.3892,0.6027,0.6015,0.5067,0.5043,0.3364,0.3481,0.7192,0.719,0.9785,0.9774,0.9627,0.9578,0.8643,0.8394,0.5062,0.5051
ansur_04101,male,v_shape,0.081,69.6,13.21,174.7,47.2,31.4,99.7,79.5,90.1,37.1,35.6,31.2,56.4,35.7,35.7,25.8,44.3,44.8,1.0,-0.5734,0.7389,0.0452,0.0,0.0,0.0,-0.5,-0.4981,-0.5,0.4332,0.0265,1.0,0.2342,1.0,-0.3,-0.0821,0.0506,1.0,0.0749,-0.056,-0.5961,0.7131,-0.1275,174.68,47.2,31.56,99.76,79.53,90.12,37.12,35.44,30.94,56.15,35.56,35.72,25.81,44.34,44.83,0.8824,0.8825,1.5032,1.4956,1.5798,1.579,1.2541,1.2544,0.9037,0.9034,0.3721,0.3721,0.6312,0.6312,0.4734,0.4731,0.3485,0.3502,0.7227,0.7226,1.0113,1.0111,0.9972,0.9966,0.8764,0.873,0.5239,0.5237
ansur_04102,male,rectangle,3.265,113.7,32.07,177.9,58.1,39.3,119.2,114.3,121.4,43.0,40.4,34.4,76.7,44.2,36.4,26.1,42.2,46.5,1.0,1.0,0.0,0.2699,0.0,0.0,0.0,-0.5,-0.6276,-0.3311,1.0,0.145,1.0,-0.6195,1.0,-0.0764,0.0289,0.8756,1.0,0.9635,-0.1323,1.0,0.9199,0.6275,176.82,49.2,37.35,115.65,109.45,116.53,42.11,36.9,29.83,69.5,40.54,37.41,26.62,43.39,47.73,0.9415,0.9392,1.4784,1.3173,1.7353,1.7144,1.0429,1.0566,1.0185,1.0076,0.3607,0.3641,0.5267,0.5309,0.4874,0.4254,0.3237,0.3205,0.717,0.7116,1.1019,1.1,0.914,0.9102,0.8515,0.8084,0.4786,0.4222
ansur_04103,male,rectangle,0.0,58.4,15.52,162.9,45.7,31.2,91.0,77.8,89.3,35.2,28.7,26.2,55.3,35.1,32.5,24.0,42.3,39.0,0.7791,-0.9616,0.1845,0.119,0.0,0.0,0.0,-0.5,-0.722,-0.5,0.0983,-0.0813,0.5431,-0.5635,1.0,-0.3,-0.3465,0.3479,0.3386,0.0,-0.157,-0.071,0.4761,-0.2478,162.9,45.7,31.2,91.0,77.8,89.3,35.2,28.7,26.2,55.3,35.1,32.5,24.0,42.3,39.0,0.8712,0.8712,1.4647,1.4647,1.5755,1.5755,1.1697,1.1697,0.9813,0.9813,0.3868,0.3868,0.519,0.519,0.5022,0.5022,0.3494,0.3494,0.7385,0.7385,0.922,0.922,0.8177,0.8177,0.9129,0.9129,0.5118,0.5118
ansur_04104,male,v_shape,0.281,72.0,13.22,165.6,48.7,32.2,99.8,81.8,94.2,41.2,32.8,29.5,57.5,36.5,35.7,25.3,39.1,42.7,1.0,-0.5259,0.4168,0.0855,0.0,0.0,0.0,-0.5,-0.8613,-0.5,0.7967,0.0089,0.9461,0.3042,1.0,-0.3,-0.1722,0.3738,1.0,1.0,-0.2946,-0.1241,0.7522,-0.0573,165.54,48.18,32.38,99.52,81.57,93.86,39.92,32.61,29.38,57.02,36.25,35.77,25.33,39.2,42.79,0.8684,0.8691,1.5124,1.488,1.5753,1.573,1.22,1.2201,0.9439,0.9431,0.4128,0.4011,0.5704,0.5719,0.488,0.4841,0.3418,0.345,0.7087,0.7081,1.0921,1.0916,0.8986,0.8996,0.8994,0.901,0.517,0.5133
ansur_04105,male,rectangle,2.061,100.9,28.73,174.9,55.2,38.2,114.5,105.4,114.1,41.1,39.9,34.1,70.4,45.4,38.7,28.6,46.4,45.7,1.0,1.0,0.4146,0.1556,0.0,0.0,0.0,-0.5,-1.0,-0.3719,1.0,0.2885,1.0,0.3798,1.0,-0.1892,-0.0569,1.0,0.8166,0.6739,0.0154,0.5492,1.0,0.326,175.01,49.36,36.22,112.03,102.34,110.88,40.49,37.33,30.67,66.26,42.19,38.8,28.68,46.37,45.63,0.9238,0.923,1.445,1.3628,1.5507,1.5705,1.0863,1.0947,0.9965,0.9897,0.359,0.3614,0.5668,0.5634,0.4821,0.4406,0.3348,0.3267,0.739,0.7392,0.9849,0.984,0.8789,0.8848,0.8546,0.8216,0.4838,0.4452
ansur_04106,male,rectangle,0.37,81.6,15.03,185.8,49.0,33.5,96.1,86.2,98.2,39.4,31.4,30.0,61.1,39.3,37.9,27.9,46.9,47.9,1.0,0.3932,0.3985,0.042,0.0,0.0,0.0,-0.5,0.5701,-0.5,0.9588,0.2281,1.0,0.5192,1.0,-0.3,0.0473,0.8589,1.0,1.0,0.0451,0.5597,0.9311,-0.1229,185.7,48.7,34.14,96.11,86.15,98.07,38.72,30.83,29.11,60.01,38.69,37.99,27.95,47.07,48.05,0.8778,0.8785,1.4627,1.4265,1.5547,1.551,1.1148,1.1156,1.0219,1.0204,0.41,0.4029,0.5139,0.5137,0.5099,0.5067,0.3411,0.3481,0.7361,0.7357,1.0213,1.0208,0.799,0.7968,0.9554,0.9442,0.499,0.4966
ansur_04107,male,v_shape,1.616,92.1,24.02,176.9,53.6,34.1,112.0,100.3,101.4,43.1,38.2,33.4,62.2,41.7,35.7,26.0,44.7,46.3,1.0,1.0,0.3652,0.1395,0.0,0.0,0.0,-0.5,-0.9529,-0.3098,1.0,0.0912,1.0,-0.515,1.0,-0.3,-0.0066,0.8292,1.0,1.0,-0.0327,0.0624,0.8,0.3422,176.49,49.49,33.16,110.06,98.16,99.09,41.15,36.46,30.12,59.93,40.28,36.18,26.27,45.2,46.78,0.9892,0.9906,1.5718,1.4925,1.4916,1.4878,1.1167,1.1212,0.9054,0.9003,0.3848,0.3739,0.6141,0.6084,0.4786,0.4497,0.3363,0.3346,0.7283,0.7261,1.0358,1.035,0.9161,0.9052,0.8743,0.8261,0.5286,0.4994
ansur_04108,male,rectangle,1.108,90.7,21.94,183.7,52.6,36.4,108.3,97.2,105.9,41.4,34.7,32.7,59.6,38.5,40.2,29.3,48.0,47.7,1.0,1.0,0.5696,0.0527,0.0,0.0,0.0,-0.5,-0.556,-0.2239,1.0,0.2765,1.0,1.0,1.0,0.0848,0.0473,0.5336,1.0,1.0,0.1108,-0.3494,1.0,-0.0794,183.45,49.99,35.69,106.98,95.91,104.1,40.22,33.69,30.18,58.82,37.92,38.85,28.68,48.32,48.0,0.9178,0.9213,1.4451,1.4007,1.5481,1.5512,1.1142,1.1154,0.9778,0.9731,0.3823,0.376,0.5822,0.5728,0.4857,0.4673,0.3437,0.3428,0.7289,0.7382,0.9938,0.9934,0.9013,0.8884,0.9424,0.8958,0.4967,0.4802
ansur_04109,male,rectangle,0.429,81.3,22.18,169.1,51.0,34.9,106.2,91.4,100.1,38.9,35.5,31.8,63.2,40.9,34.8,24.1,42.4,45.2,1.0,1.0,0.7345,0.0094,0.0,0.0,0.0,-0.5,-1.0,-0.2423,1.0,-0.1105,1.0,0.5779,1.0,-0.3,-0.0635,0.8384,0.1784,0.6859,-0.1532,0.3992,0.6887,-0.0973,169.12,49.95,34.87,105.81,90.92,99.55,38.8,34.81,30.46,62.25,40.32,34.95,24.18,42.42,45.2,0.9131,0.9133,1.4613,1.4325,1.5452,1.5439,1.1619,1.1638,0.9426,0.9408,0.3663,0.3667,0.5617,0.5592,0.4802,0.4721,0.3487,0.3503,0.6925,0.6918,1.066,1.0655,0.868,0.8633,0.8958,0.875,0.5095,0.5018
ansur_04110,male,apple,1.724,91.4,31.46,177.5,51.2,37.3,105.8,109.4,109.4,39.4,37.4,33.0,65.6,39.3,35.2,25.6,44.3,45.6,1.0,1.0,0.0,0.2261,0.0,0.0,0.0,-0.5,-0.4423,-0.5,0.7431,0.0826,1.0,-1.0,1.0,0.2798,-0.0371,0.4894,1.0,0.5522,-0.052,-0.1023,0.7617,0.5031,176.83,47.72,36.19,104.82,106.31,108.13,39.15,34.89,29.22,61.24,36.96,35.64,25.84,44.95,46.27,1.0,0.9832,1.3727,1.3186,1.6692,1.6569,0.9671,0.986,1.034,1.0316,0.3724,0.3735,0.5701,0.5697,0.4839,0.4553,0.341,0.3347,0.7273,0.725,1.0293,1.0294,0.9517,0.944,0.8824,0.8375,0.468,0.4413
ansur_04111,male,rectangle,0.776,91.8,25.81,174.3,50.6,36.3,106.7,100.4,107.7,41.1,37.5,32.4,66.3,40.5,36.2,27.5,42.3,45.6,1.0,1.0,0.364,0.1342,0.0,0.0,0.0,-0.5,-0.4021,-0.5,1.0,0.2077,1.0,-0.0301,1.0,-0.2187,-0.0442,0.782,1.0,1.0,-0.1583,0.6664,0.8082,0.3552,174.08,48.8,35.74,105.98,99.41,106.72,40.89,36.44,30.09,65.1,39.76,36.43,27.64,42.53,45.84,0.9322,0.9315,1.3939,1.3654,1.637,1.6373,1.0627,1.0661,1.0094,1.007,0.3852,0.3858,0.5656,0.5598,0.4742,0.4605,0.337,0.3349,0.7597,0.7587,1.078,1.0778,0.9259,0.9165,0.864,0.8257,0.4698,0.4573
ansur_04112,male,rectangle,1.668,95.7,28.16,172.1,53.8,36.4,112.7,102.6,106.1,40.1,38.7,33.3,68.2,42.5,36.3,26.5,40.8,44.2,1.0,1.0,0.1569,0.1776,0.0,0.0,0.0,-0.5,-0.7745,-0.2251,1.0,0.1479,1.0,-1.0,1.0,-0.3,-0.0976,1.0,1.0,0.7132,-0.2196,0.9247,0.8621,0.5902,171.63,49.67,34.91,110.97,100.25,104.09,39.67,36.61,29.5,65.22,40.67,36.78,26.77,41.27,44.69,0.967,0.9631,1.478,1.4228,1.6047,1.6036,1.0984,1.1069,0.9414,0.938,0.3558,0.3575,0.5674,0.5613,0.4774,0.4476,0.3431,0.3354,0.73,0.7278,1.0833,1.0829,0.9106,0.9002,0.8605,0.8058,0.5071,0.4772
ansur_04113,male,rectangle,0.024,67.5,16.72,162.9,46.4,31.4,98.5,81.1,92.2,37.1,36.2,29.5,57.0,34.5,33.4,24.0,37.0,42.1,0.4395,-1.0,0.1905,0.1657,0.0,0.0,0.0,-0.5,-0.8006,-0.5,0.3123,-0.0832,1.0,-0.6796,1.0,-0.3,-0.2045,0.1264,1.0,0.1555,-0.3953,-0.1521,0.5582,0.5081,162.89,46.41,31.46,98.52,81.11,92.21,37.11,36.15,29.43,56.93,34.46,33.4,24.0,37.01,42.11,0.8796,0.8796,1.4777,1.4752,1.6522,1.6521,1.2145,1.2146,0.936,0.936,0.3766,0.3767,0.6351,0.635,0.4711,0.4711,0.3406,0.3412,0.7186,0.7186,1.1378,1.1378,1.0493,1.049,0.8149,0.8141,0.5033,0.5033
ansur_04114,male,apple,0.0,75.2,25.01,167.2,48.0,32.4,104.4,94.8,93.7,38.7,35.1,30.0,57.0,38.3,34.7,25.7,43.1,44.4,0.3013,1.0,0.4643,0.1061,0.1067,0.0,0.0,-0.5,-0.3921,-0.5,0.7414,0.0385,0.9401,-0.6717,-0.086,-0.269,-0.1059,0.4774,-0.2538,0.3868,-0.1097,-0.4018,0.6582,0.0429,167.2,48.0,32.4,104.4,94.8,93.7,38.7,35.1,30.0,57.0,38.3,34.7,25.7,43.1,44.4,1.0117,1.0117,1.4815,1.4815,1.4883,1.4883,1.1013,1.1013,0.8975,0.8975,0.3707,0.3707,0.6158,0.6158,0.4598,0.4598,0.3458,0.3458,0.7406,0.7406,1.0302,1.0302,0.9164,0.9164,0.8547,0.8547,0.5123,0.5123
ansur_04115,male,v_shape,0.707,81.4,25.64,165.9,48.4,32.0,102.5,95.8,97.5,39.1,37.3,33.1,61.7,39.7,33.7,23.5,41.4,43.5,1.0,1.0,0.49,0.1007,0.0,0.0,0.0,-0.5,-1.0,-0.5,0.7639,-0.1392,1.0,-0.2838,1.0,-0.3,-0.1406,0.542,0.4825,0.6099,-0.193,-0.0259,0.5993,0.1498,165.94,48.08,33.19,102.85,95.82,97.49,39.19,35.68,30.25,59.37,38.33,33.88,23.61,41.48,43.54,0.9826,0.9829,1.5125,1.4486,1.5542,1.5489,1.0699,1.0734,0.9512,0.9479,0.3815,0.381,0.6045,0.601,0.4722,0.4675,0.3282,0.3404,0.6973,0.6969,1.0507,1.0497,0.9395,0.9309,0.8874,0.8478,0.4964,0.4932
ansur_04116,male,hourglass,0.076,77.1,16.88,189.6,46.7,35.4,93.9,85.3,99.8,35.3,31.0,28.5,60.2,35.5,40.4,29.8,48.6,51.0,-1.0,0.9575,0.9313,0.0021,0.0,0.741,0.0274,-0.5,0.4463,-0.5,0.3244,0.325,1.0,1.0,1.0,-0.1457,0.1855,0.4182,1.0,-0.0,0.1275,0.5063,1.0,-0.3699,189.6,46.69,35.42,93.9,85.29,99.78,35.37,30.99,28.45,60.21,35.5,39.77,29.49,48.61,51.01,0.8547,0.8548,1.3192,1.3182,1.6958,1.6961,1.1008,1.1009,1.0628,1.0626,0.3759,0.3767,0.515,0.5147,0.4973,0.4972,0.3547,0.355,0.7376,0.7415,1.0494,1.0494,0.8732,0.873,0.9194,0.918,0.4679,0.4679
