char_id,height_cm,neck_circ_cm,chest_circ_cm,waist_circ_cm,hip_circ_cm,mid_thigh_circ_cm,calf_circ_cm,bicep_circ_cm,forearm_circ_cm,wrist_circ_cm,shoulder_width_cm,hip_width_cm,upper_arm_length_cm,forearm_length_cm,trochanterion_height_cm,tibial_height_cm,weight_kg,gender,navy_bfp
bmi_hi_f_0028,160.0,39.73,129.74,134.85,131.68,82.54,45.95,44.82,33.7,17.79,56.89,44.15,33.66,24.2,85.24,43.55,112.6,female,64.23
bmi_hi_f_0029,160.9,37.91,123.33,123.69,129.91,85.07,46.53,44.76,33.2,18.0,53.48,43.13,32.93,25.29,87.96,45.04,109.9,female,60.44
bmi_hi_f_0030,162.9,42.17,139.18,138.62,137.92,90.03,47.27,47.69,37.03,17.95,60.62,45.83,34.17,26.1,84.9,44.03,123.3,female,65.8
bmi_hi_f_0031,151.6,36.29,111.65,111.09,110.81,67.1,40.92,36.05,27.74,14.85,49.57,38.9,30.94,20.91,74.79,38.57,83.7,female,52.32
bmi_hi_f_0032,158.3,37.05,113.18,110.85,124.3,79.21,47.99,37.62,30.18,16.39,50.77,42.82,33.42,24.32,82.53,41.47,99.0,female,55.1
bmi_hi_f_0033,162.8,39.99,121.31,127.25,134.89,88.59,49.89,46.69,35.23,17.52,56.59,45.31,32.82,24.02,85.32,41.69,117.9,female,62.03
bmi_hi_f_0034,150.8,36.8,114.47,115.05,117.47,71.57,42.2,39.19,32.14,16.47,52.95,39.92,30.92,21.7,69.86,38.34,89.1,female,56.3
bmi_hi_f_0035,170.1,39.49,122.15,120.54,130.21,85.82,48.08,42.29,33.43,18.12,54.19,43.59,35.87,26.23,88.76,46.55,113.8,female,56.61
bmi_hi_f_0036,161.3,43.13,137.83,135.17,141.43,88.97,49.76,44.26,34.44,18.78,58.78,46.4,35.06,27.28,87.28,45.68,121.8,female,65.94
bmi_hi_f_0037,154.5,37.26,128.14,125.11,127.55,79.07,43.42,39.0,29.43,16.33,53.14,43.8,31.39,21.96,75.4,39.36,99.7,female,62.06
bmi_hi_f_0038,175.8,43.76,149.03,145.73,147.87,93.44,46.82,44.47,33.45,18.19,61.68,50.05,36.63,26.61,91.97,48.66,133.1,female,67.1
bmi_hi_f_0039,164.6,38.61,122.11,120.37,127.1,77.96,45.34,39.97,31.95,17.43,55.57,44.15,34.85,23.71,85.9,44.01,105.5,female,57.19
bmi_hi_f_0040,163.0,40.66,127.75,129.05,127.39,80.17,48.17,43.41,33.6,17.1,57.92,42.11,34.57,26.62,86.84,43.5,113.0,female,59.91
bmi_hi_f_0041,153.3,39.31,117.96,129.97,124.69,79.71,43.41,39.01,30.91,16.8,54.45,40.35,31.61,23.52,82.51,42.69,98.2,female,62.38
bmi_hi_f_0042,168.3,40.13,141.93,140.31,141.08,90.33,50.25,49.72,37.28,18.83,61.34,46.74,35.37,29.12,93.12,47.5,132.8,female,66.47
bmi_hi_f_0043,158.4,38.43,118.64,109.97,113.39,71.12,42.06,37.75,30.79,17.26,51.76,37.4,32.5,25.19,87.54,45.11,88.8,female,50.19
bmi_hi_f_0044,163.2,37.39,116.9,114.17,121.79,77.08,41.44,37.57,29.07,16.43,52.79,42.37,34.08,24.47,85.89,44.62,95.3,female,53.97
bmi_hi_f_0045,173.2,37.63,121.74,112.01,129.47,81.77,51.1,40.43,31.92,17.35,55.75,44.89,35.39,24.63,88.56,44.96,108.9,female,53.31
bmi_hi_f_0046,168.2,38.09,120.77,110.53,119.94,78.37,44.33,39.59,30.97,16.99,52.5,40.43,33.82,25.97,85.8,44.01,100.7,female,50.45
bmi_hi_f_0047,167.5,38.08,119.16,119.57,131.41,84.25,46.93,40.91,32.98,16.9,52.7,43.91,34.49,25.63,89.78,46.69,108.0,female,57.81
bmi_hi_f_0048,160.0,38.32,124.11,117.23,130.45,80.91,45.49,40.68,31.1,16.53,56.46,43.82,33.58,24.32,82.94,42.44,102.4,female,58.56
bmi_hi_f_0049,167.6,37.53,124.89,119.15,122.12,76.21,45.87,41.76,30.41,16.85,52.23,40.52,33.4,25.68,86.91,46.45,104.0,female,54.66
bmi_hi_f_0050,158.7,37.52,118.96,109.97,124.63,80.83,46.83,42.43,31.25,17.14,53.2,42.41,30.92,23.35,78.86,40.85,102.6,female,54.62
bmi_hi_f_0051,155.5,37.22,116.16,115.46,118.99,76.42,44.54,39.53,31.73,16.38,52.88,39.45,32.4,23.63,82.57,43.31,95.0,female,55.54
bmi_hi_f_0052,162.9,36.9,125.01,128.9,121.59,74.9,42.19,40.06,30.19,16.45,53.56,42.31,33.29,24.25,81.12,43.1,97.4,female,59.22
bmi_hi_f_0053,169.0,42.77,141.34,146.62,148.12,94.22,50.5,48.38,36.39,17.71,61.01,50.85,34.26,25.29,86.12,44.36,132.5,female,69.37
bmi_hi_f_0054,164.2,41.2,135.16,137.27,144.88,93.19,52.38,47.89,34.52,18.1,60.98,48.56,32.49,22.99,84.83,43.89,126.7,female,67.42
bmi_hi_f_0055,156.3,36.62,106.11,103.67,115.85,73.0,44.3,39.69,32.35,16.54,50.41,37.59,32.58,23.23,81.82,41.75,91.0,female,49.98
bmi_hi_f_0056,162.6,38.86,114.34,111.88,117.76,75.57,40.22,41.76,32.66,17.59,53.49,38.98,35.46,27.43,89.47,49.16,97.4,female,51.29
bmi_hi_f_0057,162.7,39.69,137.38,140.92,140.09,89.56,50.38,44.33,32.65,16.94,56.66,47.46,34.17,24.99,82.24,42.07,122.6,female,67.92
bmi_hi_f_0058,165.9,38.6,129.14,133.23,141.22,88.92,52.4,43.27,31.8,16.36,56.87,46.92,33.81,24.77,84.18,44.03,123.9,female,65.47
bmi_hi_f_0059,163.4,39.63,127.7,132.71,137.56,89.64,49.06,45.3,35.0,17.56,57.33,46.95,32.47,22.46,83.21,42.84,118.2,female,64.53
bmi_hi_f_0060,151.8,37.37,112.18,113.28,121.02,78.28,47.39,40.58,33.19,18.24,51.52,40.05,30.69,21.79,73.03,39.23,93.9,female,56.46
bmi_hi_f_0061,173.0,39.3,117.87,117.64,132.08,84.61,46.21,41.61,32.4,17.29,55.39,44.62,37.62,26.86,92.54,49.01,111.8,female,55.61
bmi_hi_f_0062,167.6,40.17,132.17,136.43,136.66,87.67,49.48,45.96,34.44,17.63,58.12,46.71,35.29,27.17,86.08,45.17,121.4,female,64.15
bmi_hi_f_0063,162.9,42.05,122.3,122.81,136.86,87.56,48.89,43.43,34.08,17.47,55.36,46.06,32.29,24.64,82.82,43.55,116.8,female,60.54
bmi_hi_f_0064,168.7,36.74,114.75,115.41,123.12,76.61,44.0,40.01,32.04,16.94,52.59,42.75,35.47,26.44,91.28,48.57,100.4,female,53.71
bmi_hi_f_0065,162.5,37.49,115.94,113.61,123.9,77.48,46.7,40.55,31.17,16.46,50.91,42.95,33.43,23.84,83.14,44.42,101.1,female,54.67
bmi_hi_f_0066,156.8,35.86,112.39,111.86,129.87,84.43,45.39,40.43,31.42,16.53,51.32,43.49,32.5,24.55,85.04,43.23,101.4,female,58.23
bmi_hi_f_0067,164.8,40.29,139.46,135.28,135.04,89.57,47.61,44.21,33.43,17.8,59.49,44.03,36.11,27.17,88.97,45.26,122.5,female,63.98
bmi_hi_f_0068,155.1,39.5,120.35,125.39,132.48,83.77,47.77,42.02,32.23,16.6,54.7,44.11,31.57,23.28,80.14,41.96,108.1,female,62.87
bmi_hi_f_0069,166.8,39.42,124.82,122.73,127.24,84.47,47.84,43.47,33.95,16.78,56.91,41.73,33.44,25.21,85.85,43.58,113.4,female,57.2
bmi_hi_f_0070,159.2,36.95,119.89,118.87,122.04,78.54,44.21,41.79,30.87,16.75,53.58,40.66,32.14,24.44,84.53,42.91,98.4,female,56.92
bmi_hi_f_0071,175.1,40.35,131.02,125.22,133.02,83.92,48.49,43.27,32.91,17.81,56.22,44.62,35.83,27.9,92.16,50.15,123.8,female,57.57
bmi_hi_f_0072,162.3,40.38,133.59,137.55,135.3,85.87,47.18,43.23,32.7,16.7,56.86,46.25,34.63,23.7,84.83,43.94,116.2,female,65.38
bmi_hi_f_0073,161.5,36.77,112.58,107.61,117.74,72.07,44.02,36.33,29.05,16.22,51.11,40.77,34.18,23.2,84.12,42.05,91.6,female,50.76
bmi_hi_f_0074,158.7,39.0,124.78,123.6,128.19,85.48,48.16,44.46,34.18,17.36,56.28,43.47,31.42,22.04,80.31,40.85,110.4,female,60.06
bmi_hi_f_0075,160.9,36.23,117.28,110.36,122.36,75.99,43.31,37.34,27.66,16.15,49.54,43.63,31.73,23.71,81.26,43.19,93.2,female,53.83
bmi_hi_f_0076,159.6,36.75,116.18,108.34,121.13,78.45,44.91,39.96,30.92,16.24,50.59,39.62,31.08,22.32,81.05,43.42,98.7,female,52.8
bmi_hi_f_0077,158.1,34.53,110.04,105.45,121.12,75.62,40.59,35.94,28.0,15.41,49.96,43.22,31.32,22.9,79.14,42.14,88.8,female,52.95
bmi_hi_f_0078,162.3,40.34,122.29,117.71,125.44,75.43,41.8,36.47,29.53,16.67,55.09,42.09,34.06,25.67,80.47,42.9,98.8,female,55.7
bmi_hi_f_0079,163.3,39.76,116.3,113.12,126.54,78.08,45.67,39.58,31.14,17.01,51.63,41.19,34.35,25.39,84.5,43.01,104.8,female,54.42
bmi_hi_f_0080,162.3,40.52,130.76,133.59,137.74,90.58,50.77,45.81,34.33,16.91,58.44,46.17,33.98,24.68,84.82,44.3,120.3,female,64.87
bmi_hi_f_0081,166.3,43.63,132.62,132.11,132.73,85.11,47.34,46.27,34.27,17.16,56.28,43.82,35.86,26.39,86.89,46.89,119.4,female,60.83
bmi_hi_f_0082,153.0,38.28,117.64,104.91,120.43,75.18,43.95,37.83,30.46,15.95,52.83,40.22,31.87,22.0,76.01,41.26,90.3,female,52.48
bmi_hi_f_0083,161.1,40.34,135.87,125.51,135.46,84.4,46.92,43.28,32.84,17.73,57.91,45.44,35.48,25.33,86.54,44.42,116.2,female,61.99
bmi_hi_f_0084,163.6,41.59,127.46,133.15,138.1,89.56,50.21,47.21,35.54,18.04,59.04,46.53,34.34,24.77,86.64,45.14,122.9,female,64.18
bmi_hi_f_0085,150.1,37.89,115.21,110.96,120.86,76.08,42.54,39.39,30.85,16.37,52.19,41.42,31.62,23.54,79.53,41.3,89.1,female,55.85
bmi_hi_f_0086,171.4,42.1,133.88,132.3,140.04,90.86,53.57,47.67,36.51,18.82,58.91,46.31,35.38,27.33,92.67,46.75,129.9,female,62.38
bmi_hi_f_0087,168.0,41.33,130.53,130.69,127.24,78.27,46.47,39.74,33.43,18.21,58.55,43.09,34.86,25.5,84.1,46.18,108.8,female,58.9
bmi_hi_f_0088,162.7,38.42,115.54,115.63,122.3,79.16,43.58,43.27,32.94,17.96,53.14,40.03,33.42,24.85,86.95,45.34,101.0,female,54.44
bmi_hi_f_0089,161.7,36.93,113.02,116.11,125.09,77.25,44.69,39.45,31.91,17.0,53.31,40.05,32.84,23.97,85.3,44.89,99.6,female,56.37
bmi_hi_f_0090,173.2,40.61,137.38,138.54,144.53,94.36,48.6,46.16,35.57,18.25,60.14,49.66,37.79,27.78,93.27,47.67,126.7,female,65.6
bmi_hi_f_0091,166.2,37.37,111.6,115.13,126.21,82.84,43.72,38.19,29.09,16.26,53.42,41.81,34.37,26.93,88.42,45.94,99.6,female,55.1
bmi_hi_f_0092,164.1,42.37,138.17,143.35,139.74,90.5,49.42,46.97,36.96,17.31,59.63,46.77,34.62,24.84,89.22,45.15,123.1,female,67.38
bmi_hi_f_0093,165.9,37.42,120.97,118.37,132.56,82.88,45.59,41.98,31.94,17.3,56.58,46.07,34.01,24.89,83.42,43.8,106.8,female,58.42
bmi_hi_f_0094,171.2,43.73,143.18,151.51,149.05,90.69,51.07,46.54,35.17,18.43,59.23,50.98,36.39,26.01,91.53,47.92,132.0,female,70.0
bmi_hi_f_0095,157.2,36.84,113.89,111.2,121.55,78.63,43.06,39.49,29.88,16.19,51.96,40.13,33.8,26.37,80.8,41.64,93.3,female,54.6
bmi_hi_f_0096,171.3,38.33,120.44,114.89,129.46,82.8,47.52,40.51,31.76,16.38,54.63,43.69,36.69,25.59,90.65,45.81,107.8,female,54.53
bmi_hi_f_0097,161.0,40.16,130.77,124.12,135.03,87.37,47.91,45.91,34.22,17.46,58.41,44.7,33.5,25.26,84.36,44.5,115.3,female,61.49
bmi_hi_f_0098,170.9,42.09,136.81,133.98,143.19,92.89,50.42,46.62,33.74,18.32,63.1,46.95,33.57,25.28,90.65,46.19,130.2,female,63.98
bmi_hi_f_0099,170.6,38.87,124.62,127.06,131.05,80.08,43.86,39.85,31.63,16.9,54.34,44.92,35.4,24.64,89.02,47.0,104.2,female,59.11
bmi_hi_f_0100,166.6,37.74,114.66,112.59,123.11,75.03,44.99,38.62,29.97,17.25,53.43,44.43,34.49,23.26,84.98,44.04,97.9,female,52.88
bmi_hi_f_0101,165.9,36.78,119.46,113.2,121.53,76.27,43.28,37.62,31.04,17.78,53.89,41.73,33.36,24.26,83.94,45.04,97.6,female,53.05
bmi_hi_f_0102,173.4,39.02,121.4,115.88,123.72,78.83,47.81,41.01,33.58,17.29,53.59,40.85,35.37,26.5,94.43,48.88,109.1,female,52.11
bmi_hi_f_0103,147.1,37.16,122.95,115.69,127.17,82.06,46.39,43.7,32.87,16.39,52.75,43.3,30.2,20.83,73.87,38.71,97.7,female,60.88
bmi_hi_f_0104,165.3,38.41,115.48,106.29,119.26,77.91,44.6,40.9,32.75,17.27,53.22,39.45,33.24,25.11,83.91,44.92,103.9,female,49.23
bmi_hi_f_0105,156.1,36.75,113.99,112.28,114.33,71.83,43.92,39.63,30.76,16.23,53.91,39.16,31.74,21.69,77.79,39.56,93.0,female,52.68
bmi_hi_f_0106,166.0,41.51,131.61,139.4,145.98,95.8,51.38,48.15,36.05,18.66,59.51,50.46,33.03,26.2,85.49,45.25,129.4,female,67.82
bmi_hi_f_0107,161.8,39.68,127.14,118.54,125.5,77.1,45.25,41.61,32.03,17.26,55.44,43.2,32.57,23.97,83.34,41.79,105.3,female,56.37
bmi_hi_f_0108,182.2,43.69,133.26,139.24,143.61,93.47,51.02,48.93,38.26,19.41,62.09,46.68,38.14,29.2,96.58,50.34,139.4,female,62.48
bmi_hi_f_0109,154.1,37.33,120.26,110.75,118.0,74.78,43.46,41.24,31.02,17.49,54.7,42.27,31.94,22.29,76.37,39.4,92.3,female,53.81
bmi_hi_f_0110,161.1,38.47,129.34,126.34,129.83,82.95,47.23,43.46,33.4,18.26,55.82,44.01,33.71,23.93,82.01,42.1,109.0,female,61.04
bmi_hi_f_0111,165.6,40.46,134.68,132.8,138.76,89.73,50.22,46.58,34.16,17.07,56.43,46.91,33.95,26.21,89.24,46.32,123.1,female,64.11
bmi_hi_f_0112,159.5,39.71,125.2,127.96,125.66,79.88,49.57,44.7,35.19,18.4,60.08,42.19,31.87,23.93,83.25,43.41,110.7,female,60.22
bmi_hi_f_0113,161.1,40.68,130.8,134.45,135.69,87.59,47.99,45.47,33.85,17.24,57.23,45.02,34.41,26.08,86.24,43.41,119.1,female,64.77
bmi_hi_f_0114,160.6,39.48,129.92,124.91,133.03,83.14,49.42,44.25,33.03,16.99,56.06,44.21,32.72,23.54,80.79,43.41,110.7,female,61.42
bmi_hi_f_0115,163.6,42.0,134.7,143.63,141.45,90.99,49.08,45.43,34.52,17.98,60.39,47.27,34.95,26.98,88.99,46.0,124.4,female,68.2
bmi_hi_f_0116,158.6,36.0,115.66,113.38,118.9,75.75,45.57,39.08,29.17,16.25,51.46,40.83,32.11,22.25,81.03,40.27,93.7,female,54.36
bmi_hi_f_0117,157.4,38.88,134.78,131.17,132.98,82.19,45.76,41.76,32.36,17.15,58.65,45.59,33.86,24.25,83.12,41.69,109.5,female,64.45
bmi_hi_f_0118,161.1,37.58,115.78,117.2,123.97,79.52,44.24,40.34,31.87,17.22,54.48,41.02,33.85,26.0,85.0,45.46,99.5,female,56.29
bmi_hi_f_0119,171.6,42.0,129.67,136.79,139.08,89.56,49.23,43.41,33.75,17.6,57.48,48.6,35.42,24.5,91.7,47.42,125.3,female,63.44
bmi_hi_f_0120,171.0,40.54,126.48,129.66,138.04,89.35,49.36,45.42,34.84,17.3,56.04,45.39,35.25,25.0,90.56,47.91,120.4,female,61.53
bmi_hi_f_0121,176.4,43.77,141.18,137.13,147.21,92.04,47.41,42.69,32.14,17.76,60.9,50.74,36.75,26.29,94.94,47.65,129.3,female,64.27
bmi_hi_f_0122,165.5,37.11,122.93,109.98,129.62,85.31,53.19,42.14,34.35,17.54,54.05,42.9,33.66,25.18,87.13,44.32,113.8,female,54.76
bmi_hi_f_0123,167.3,40.13,134.29,132.53,135.11,87.35,47.18,42.67,32.5,17.27,57.26,46.55,34.09,25.25,82.71,43.91,117.1,female,62.56
bmi_hi_f_0124,165.8,39.32,124.81,129.56,134.11,82.31,46.44,42.98,33.93,17.64,57.27,44.96,32.78,24.79,86.57,43.75,112.5,female,61.95
bmi_hi_f_0125,156.7,38.39,123.49,118.46,132.26,86.51,42.05,40.34,32.16,16.09,54.36,42.89,33.27,25.24,80.63,41.81,102.9,female,60.44
bmi_hi_f_0126,164.2,38.41,116.03,117.34,126.3,81.49,49.19,41.94,34.41,19.04,53.41,41.96,33.42,23.81,80.43,43.35,104.8,female,56.05
bmi_hi_f_0127,160.6,36.12,113.1,103.07,115.55,71.19,45.44,35.05,30.2,17.37,48.43,39.06,33.42,23.19,80.23,41.34,91.9,female,48.67
bmi_hi_f_0128,160.9,39.66,120.98,108.73,126.34,79.47,48.52,41.27,32.98,17.67,52.94,40.95,29.95,24.89,82.1,43.05,105.3,female,53.44
bmi_hi_f_0129,160.3,38.41,125.24,131.62,127.67,81.93,46.07,41.13,31.6,16.86,55.25,44.23,32.57,24.55,83.15,42.16,105.7,female,62.28
bmi_hi_f_0130,151.5,37.84,112.76,111.83,120.88,77.98,45.47,40.64,33.27,17.37,53.08,40.83,30.58,22.17,78.25,40.33,96.6,female,55.79
bmi_hi_f_0131,168.4,39.04,127.99,122.96,126.72,75.87,43.15,38.38,30.45,17.45,53.08,45.49,33.43,26.14,88.22,45.6,101.4,female,56.82
bmi_hi_f_0132,169.7,41.24,129.22,138.15,151.02,97.92,53.44,47.48,36.16,18.08,57.56,52.09,34.77,24.42,87.66,46.75,131.3,female,68.05
bmi_hi_f_0133,160.0,39.73,129.83,123.67,125.01,79.13,48.28,45.31,34.9,17.99,56.57,41.98,32.07,22.98,81.23,42.37,109.9,female,58.42
bmi_hi_f_0134,173.1,40.71,134.47,136.98,144.49,93.69,54.92,46.15,36.53,19.06,59.86,48.95,34.24,25.3,90.85,47.57,132.5,female,65.13
bmi_hi_f_0135,155.9,36.14,116.51,123.54,117.66,71.29,42.51,36.63,28.04,16.44,52.53,41.19,32.75,22.91,82.79,43.96,89.8,female,58.19
bmi_hi_f_0136,152.0,37.23,118.7,109.76,121.25,79.0,44.57,42.12,30.12,15.89,51.92,41.06,30.27,22.62,79.54,39.64,96.2,female,55.26
bmi_hi_f_0137,159.2,38.2,126.36,125.68,123.18,80.65,44.46,42.6,32.98,17.2,54.51,41.02,33.54,25.06,83.67,42.93,101.4,female,59.21
bmi_hi_f_0138,164.2,40.04,124.62,130.72,142.41,92.03,53.52,45.34,34.55,17.97,58.21,48.16,33.59,23.88,83.41,42.57,121.6,female,65.07
bmi_hi_f_0139,165.3,37.14,121.6,114.02,123.86,76.61,45.49,37.86,30.48,17.33,53.77,42.53,36.22,25.83,85.85,45.37,101.1,female,54.2
bmi_hi_f_0140,169.2,38.74,131.77,136.84,135.58,84.79,46.45,42.77,34.09,17.4,57.06,45.52,35.08,25.73,88.83,46.39,119.5,female,63.98
bmi_hi_f_0141,165.7,38.98,125.4,130.85,138.44,88.71,50.69,41.4,33.99,17.66,55.66,47.0,35.43,26.53,90.72,46.87,116.4,female,63.84
bmi_hi_f_0142,170.9,41.44,140.24,144.36,145.17,95.39,51.74,46.79,35.35,18.71,60.03,49.19,35.65,26.27,92.54,47.49,132.8,female,67.8
bmi_hi_f_0143,156.7,39.28,126.07,120.77,128.98,84.24,46.77,43.39,33.73,17.25,54.85,43.0,33.35,24.04,81.36,40.74,106.1,female,59.82
bmi_hi_f_0144,163.3,38.48,128.38,136.15,135.92,87.83,47.89,44.22,33.71,17.79,55.62,44.98,34.9,25.04,88.87,46.38,116.5,female,65.46
bmi_hi_f_0145,164.2,37.03,118.59,120.68,130.08,81.94,46.08,40.7,30.91,16.91,52.79,44.73,34.02,24.38,85.8,44.76,105.1,female,58.93
bmi_hi_f_0146,159.6,37.95,110.42,103.14,119.8,77.24,39.9,36.59,28.67,16.03,50.57,40.74,33.14,24.21,81.17,41.03,89.4,female,49.9
bmi_hi_f_0147,156.8,36.85,109.86,106.38,116.1,70.85,40.99,34.98,28.3,15.83,49.53,39.51,31.46,24.57,78.32,41.9,86.5,female,50.89
bmi_hi_f_0148,171.2,36.99,121.72,125.08,134.95,87.25,46.18,45.77,32.52,17.54,56.4,46.03,35.14,24.14,88.79,44.35,113.4,female,60.18
bmi_hi_f_0149,162.9,38.38,117.03,114.15,123.63,79.5,43.92,39.77,32.65,16.52,52.35,42.41,33.92,23.94,84.24,44.28,100.3,female,54.35
bmi_hi_f_0150,162.9,40.49,127.55,129.06,139.28,88.06,48.51,44.41,32.87,16.86,56.06,46.67,34.81,26.22,85.03,43.12,119.2,female,63.8
bmi_hi_f_0151,157.8,37.21,113.09,117.75,121.07,77.05,42.72,39.78,30.63,16.71,51.25,41.23,32.63,24.05,81.51,41.09,94.2,female,56.48
bmi_hi_f_0152,162.1,37.41,119.27,117.4,127.68,79.71,45.83,41.38,31.14,16.75,52.96,42.87,34.96,26.17,87.6,45.2,102.4,female,57.43
bmi_hi_f_0153,154.9,38.81,117.49,112.89,126.07,79.76,46.99,45.94,33.63,16.97,53.42,41.11,31.22,24.95,80.51,42.61,104.0,female,56.75
bmi_hi_f_0154,163.6,40.44,127.27,130.06,134.13,83.56,46.5,46.39,34.01,17.99,55.41,46.12,32.96,23.92,83.99,44.11,112.8,female,62.33
bmi_hi_f_0155,162.0,37.25,125.06,122.84,127.77,82.99,44.52,41.18,29.16,16.04,53.72,43.18,33.22,23.75,83.09,40.9,103.7,female,59.38
bmi_hi_f_0156,162.7,40.29,123.95,125.71,132.92,84.53,47.76,43.17,34.41,17.76,55.87,43.95,34.79,26.79,85.13,45.19,113.8,female,60.83
bmi_hi_f_0157,156.2,34.84,110.23,108.68,120.24,76.28,42.33,38.76,28.22,15.66,47.56,41.33,31.78,23.59,81.46,41.19,86.6,female,54.21
bmi_hi_f_0158,161.4,38.28,117.0,113.63,124.25,80.23,44.74,41.54,31.47,17.55,53.06,42.11,33.17,25.02,86.16,44.79,102.6,female,54.81
bmi_hi_f_0159,158.6,40.84,130.65,126.92,131.8,84.54,49.06,44.72,33.09,17.23,55.55,44.35,32.2,23.24,83.28,42.43,111.8,female,61.76
bmi_hi_f_0160,165.3,40.56,124.61,133.38,141.39,90.81,51.21,43.78,34.39,18.54,59.49,47.56,34.97,25.53,86.8,45.71,124.3,female,65.13
bmi_hi_f_0161,163.4,41.24,128.73,122.65,126.85,83.23,46.72,42.35,35.19,18.69,52.36,42.63,34.03,24.95,84.38,45.09,111.9,female,57.3
bmi_hi_f_0162,160.2,39.3,125.33,122.26,131.82,84.02,45.44,41.09,31.71,16.32,55.34,42.81,33.58,24.12,84.47,44.34,106.5,female,60.32
bmi_hi_f_0163,171.4,43.32,144.0,144.12,143.6,93.77,49.17,49.47,38.31,18.62,62.65,47.77,36.06,27.52,89.99,46.87,133.8,female,66.61
bmi_hi_f_0164,161.9,36.39,114.33,112.51,124.0,79.01,48.19,38.43,32.04,17.37,52.56,42.39,31.65,23.2,84.01,43.75,99.7,female,54.86
bmi_hi_f_0165,161.7,42.04,129.75,132.01,139.64,88.76,50.55,43.92,34.22,17.81,57.75,45.94,35.41,25.52,88.31,45.35,120.8,female,64.66
bmi_hi_f_0166,158.2,39.4,126.95,127.4,126.67,78.77,44.83,39.7,31.4,17.22,54.24,43.95,32.66,22.77,82.17,42.0,104.7,female,60.82
bmi_hi_f_0167,170.2,37.52,123.06,119.45,122.24,76.46,47.39,41.8,32.91,17.98,54.79,42.98,35.56,23.68,93.57,47.52,105.0,female,54.16
bmi_hi_f_0168,161.8,39.53,138.88,136.82,135.23,84.35,45.08,44.58,33.19,17.17,59.25,45.55,32.21,23.33,83.74,44.06,114.2,female,65.52
bmi_hi_f_0169,164.2,39.27,125.22,124.45,132.66,83.95,49.2,42.55,33.04,18.24,55.62,43.62,32.16,25.45,87.95,46.15,114.1,female,60.28
bmi_hi_f_0170,164.8,42.09,130.28,129.4,138.81,87.86,45.98,45.58,34.35,17.53,56.94,47.44,33.47,24.58,87.62,45.86,115.8,female,62.77
bmi_hi_f_0171,162.7,38.6,125.23,124.06,132.8,83.15,45.99,41.11,32.2,16.54,55.09,45.51,33.32,23.59,81.32,43.2,110.7,female,60.8
bmi_hi_f_0172,167.5,40.7,132.33,142.68,135.82,87.09,48.86,44.15,34.14,18.13,59.17,45.21,33.34,26.01,88.11,47.14,123.5,female,65.65
bmi_hi_f_0173,164.4,39.13,124.05,124.65,134.59,86.26,46.39,41.18,32.42,18.25,54.67,46.65,35.37,25.68,83.53,43.15,110.5,female,60.96
bmi_hi_f_0174,174.5,42.69,141.23,139.74,149.01,94.03,52.97,47.01,35.71,18.67,59.95,49.61,36.55,24.97,89.37,47.07,133.7,female,66.33
bmi_hi_f_0175,161.5,38.55,121.99,125.21,134.11,87.11,47.01,43.1,33.24,16.82,54.97,45.43,35.8,27.75,91.82,48.43,110.3,female,61.93
bmi_hi_f_0176,163.6,42.84,137.83,134.8,134.27,85.34,48.89,46.24,34.5,17.91,61.06,43.98,33.97,24.01,80.91,42.65,122.5,female,63.11
bmi_hi_f_0177,162.9,42.52,137.2,136.03,138.14,90.16,49.51,47.05,33.85,18.04,56.66,46.37,33.8,25.39,85.16,44.89,123.0,female,64.97
bmi_hi_f_0178,153.1,38.66,112.51,109.82,123.14,76.93,43.09,38.0,30.41,16.06,49.76,41.28,31.07,22.21,79.05,40.19,89.8,female,55.14
bmi_hi_f_0179,175.4,44.59,139.6,137.37,140.9,89.82,50.22,47.8,36.36,18.61,60.12,48.13,37.13,28.16,92.53,49.0,131.6,female,62.45
bmi_hi_f_0180,159.9,38.15,130.6,116.78,124.87,81.22,44.75,42.37,30.94,16.26,55.29,42.04,32.84,24.2,80.58,41.6,102.4,female,56.58
bmi_hi_f_0181,158.3,42.26,130.05,132.11,133.88,84.76,47.04,41.59,30.91,17.31,57.06,43.87,32.04,23.05,79.73,40.32,113.9,female,63.72
bmi_hi_f_0182,163.6,40.57,120.55,126.38,134.82,85.57,50.46,41.8,32.07,16.85,54.77,45.41,33.23,23.91,83.96,45.19,109.8,female,61.33
bmi_hi_f_0183,164.6,40.5,132.04,125.46,147.4,97.96,48.21,47.31,34.16,17.06,60.94,48.76,32.76,24.21,87.13,44.45,123.5,female,64.75
bmi_hi_f_0184,169.8,36.99,120.96,118.38,132.98,83.8,44.52,40.06,30.63,16.59,54.2,47.13,33.95,24.93,86.19,46.07,109.1,female,57.72
bmi_hi_f_0185,181.1,40.79,126.88,129.82,135.74,85.91,48.96,45.68,34.96,17.87,59.02,45.66,36.59,25.71,94.44,48.61,124.3,female,58.34
bmi_hi_f_0186,155.2,39.3,126.08,123.79,130.28,85.48,49.52,45.28,34.57,17.71,57.64,44.51,33.46,23.0,79.74,42.25,112.5,female,61.66
bmi_hi_f_0187,169.0,39.87,122.23,119.61,128.5,82.5,42.91,40.84,31.19,17.19,54.51,43.41,34.97,26.47,86.32,45.04,108.4,female,55.86
