char_id,gender,somatotype,inversion_mae_cm,weight_kg,navy_bfp,target_height_cm,target_shoulder_width_cm,target_hip_width_cm,target_chest_circ_cm,target_waist_circ_cm,target_hip_circ_cm,target_neck_circ_cm,target_bicep_circ_cm,target_forearm_circ_cm,target_mid_thigh_circ_cm,target_calf_circ_cm,target_upper_arm_length_cm,target_forearm_length_cm,target_upper_leg_length_cm,target_lower_leg_length_cm,morph_abdomen_depth,morph_abdomen_scale,morph_body_builder,morph_body_fat,morph_body_muscular,morph_body_thin,morph_breast_scale,morph_chest_depth,morph_chest_height,morph_chest_scale,morph_chest_width,morph_forearm_len,morph_forearm_scale,morph_glute_scale,morph_hip_len,morph_hip_scale,morph_lower_leg_len,morph_lower_leg_scale,morph_neck_len,morph_neck_scale,morph_thigh_len,morph_thigh_scale,morph_upperarm_len,morph_upperarm_scale,pred_height_cm,pred_shoulder_width_cm,pred_hip_width_cm,pred_chest_circ_cm,pred_waist_circ_cm,pred_hip_circ_cm,pred_neck_circ_cm,pred_bicep_circ_cm,pred_forearm_circ_cm,pred_mid_thigh_circ_cm,pred_calf_circ_cm,pred_upper_arm_length_cm,pred_forearm_length_cm,pred_upper_leg_length_cm,pred_lower_leg_length_cm,target_WHR,pred_WHR,target_SHR,pred_SHR,target_leg_taper,pred_leg_taper,target_chest_waist,pred_chest_waist,target_hip_chest,pred_hip_chest,target_neck_chest,pred_neck_chest,target_bicep_thigh,pred_bicep_thigh,target_shoulder_chest,pred_shoulder_chest,target_hip_width_circ,pred_hip_width_circ,target_arm_ratio,pred_arm_ratio,target_leg_ratio,pred_leg_ratio,target_bicep_calf,pred_bicep_calf,target_forearm_bicep,pred_forearm_bicep,target_shoulder_hip_circ,pred_shoulder_hip_circ
bmi_hi_m_0179,male,apple,3.651,125.7,35.78,178.4,59.16,41.81,128.99,123.79,122.82,44.87,44.0,35.29,76.59,46.77,36.0,27.51,44.01,48.29,1.0,1.0,0.0,0.3536,0.0,0.0,0.0,-0.5,-1.0,-0.3477,1.0,0.267,1.0,-1.0,1.0,0.0635,0.0824,0.9169,1.0,0.848,-0.0714,0.2806,0.8776,0.789,177.58,49.13,36.9,124.81,116.86,119.06,43.86,40.11,30.9,68.7,42.63,36.97,28.04,44.63,49.0,1.0079,0.9815,1.415,1.3314,1.6376,1.6115,1.042,1.068,0.9522,0.9539,0.3479,0.3514,0.5745,0.5838,0.4586,0.3936,0.3404,0.3099,0.7642,0.7585,1.0973,1.0979,0.9408,0.9409,0.802,0.7704,0.4817,0.4126
bmi_hi_m_0180,male,apple,4.657,132.6,39.97,171.7,62.51,43.35,136.51,132.31,130.64,46.73,45.01,36.97,81.21,47.6,37.31,26.15,39.92,46.67,1.0,1.0,-0.0,0.4226,0.0,0.0,0.0,-0.5,-1.0,-0.4616,1.0,0.1521,1.0,-1.0,1.0,0.0181,0.0152,0.7504,1.0,0.7708,-0.255,0.3071,1.0,0.6515,170.96,48.76,37.4,130.58,122.87,124.72,45.33,40.51,31.78,71.87,42.85,38.45,26.72,40.49,47.34,1.0128,0.9852,1.442,1.3037,1.7061,1.6772,1.0317,1.0627,0.957,0.9551,0.3423,0.3471,0.5542,0.5637,0.4579,0.3734,0.3318,0.2999,0.7009,0.6949,1.1691,1.1692,0.9456,0.9454,0.8214,0.7845,0.4785,0.391
bmi_hi_m_0181,male,v_shape,3.852,128.6,35.93,182.1,59.92,39.82,137.98,126.82,120.97,46.25,46.52,38.02,75.54,46.25,37.91,28.15,46.48,49.63,1.0,1.0,0.0402,0.4068,-0.0,0.0,0.0,-0.5,-1.0,-0.2593,1.0,0.2992,1.0,-1.0,1.0,-0.1814,0.1247,0.574,1.0,0.7538,0.0315,-0.1295,1.0,0.7701,181.56,49.51,34.63,133.67,119.96,117.43,45.25,41.66,31.81,66.88,41.64,38.48,28.48,46.79,50.01,1.0484,1.0215,1.5048,1.4297,1.6333,1.6061,1.088,1.1143,0.8767,0.8785,0.3352,0.3385,0.6158,0.6229,0.4343,0.3704,0.3292,0.2949,0.7425,0.7401,1.0678,1.0688,1.0058,1.0005,0.8173,0.7636,0.4953,0.4216
bmi_hi_m_0182,male,apple,4.172,122.3,38.67,168.0,58.38,39.39,128.63,129.75,124.76,48.55,43.26,35.57,80.09,44.2,36.31,26.21,39.79,43.26,1.0,1.0,0.0,0.4012,0.0,0.0,0.0,-0.5,-1.0,-0.5,0.7511,0.1589,1.0,-1.0,1.0,-0.0779,-0.1316,0.2817,1.0,1.0,-0.2509,0.1935,0.9061,0.4887,167.27,47.8,36.19,125.0,120.15,120.43,45.69,38.67,31.49,69.32,39.08,37.44,26.77,40.47,43.98,1.04,0.9977,1.4821,1.3208,1.812,1.7738,0.9914,1.0404,0.9699,0.9634,0.3774,0.3655,0.5401,0.5578,0.4539,0.3824,0.3157,0.3005,0.7218,0.715,1.0872,1.0867,0.9787,0.9895,0.8222,0.8143,0.4679,0.3969
bmi_hi_m_0183,male,apple,4.098,134.3,36.88,176.5,60.2,41.32,133.96,128.16,129.82,47.59,46.72,37.23,83.68,47.31,37.26,27.87,42.66,48.68,1.0,1.0,0.0,0.4168,0.0,0.0,0.0,-0.5,-1.0,-0.4962,1.0,0.3053,1.0,-1.0,1.0,-0.2763,0.1054,0.7818,1.0,1.0,-0.1325,1.0,0.9935,0.8772,175.7,48.63,37.04,129.33,121.04,124.76,46.09,42.27,31.74,74.89,42.92,38.47,28.52,43.39,49.49,0.9872,0.9702,1.4569,1.3129,1.7688,1.7449,1.0453,1.0685,0.9691,0.9647,0.3553,0.3564,0.5583,0.5644,0.4494,0.376,0.3183,0.2969,0.748,0.7414,1.1411,1.1406,0.9875,0.9849,0.7969,0.7509,0.4637,0.3898
bmi_hi_m_0184,male,rectangle,2.116,104.8,30.37,170.0,54.37,37.96,115.45,109.74,115.83,44.09,41.78,34.05,75.27,43.19,33.65,26.62,43.57,45.23,1.0,1.0,0.2002,0.2347,0.0,0.0,0.0,-0.5,-1.0,-0.5,1.0,0.1682,1.0,-0.9225,1.0,-0.1648,-0.0773,0.7705,0.6403,1.0,-0.1178,1.0,0.645,0.6617,170.09,48.65,36.78,113.3,106.89,112.85,42.49,39.08,30.46,70.09,40.55,34.29,26.99,43.58,45.19,0.9474,0.9472,1.4323,1.3227,1.7428,1.7285,1.052,1.06,1.0033,0.996,0.3819,0.375,0.5551,0.5576,0.4709,0.4294,0.3277,0.3259,0.7911,0.7871,1.0381,1.0369,0.9674,0.9637,0.815,0.7794,0.4694,0.4311
bmi_hi_m_0185,male,rectangle,1.552,100.2,28.55,166.8,53.5,37.14,118.76,105.43,109.7,43.87,43.93,34.63,69.97,43.67,33.39,24.99,39.74,40.98,1.0,1.0,0.4149,0.184,0.0,0.0,0.0,-0.5,-0.8736,-0.2899,1.0,0.0063,1.0,-0.9148,1.0,-0.2134,-0.2325,0.9571,1.0,1.0,-0.2583,0.6641,0.6114,0.8226,166.38,49.53,35.8,117.0,103.33,107.55,42.66,42.16,30.96,67.97,42.43,33.86,25.26,40.19,41.43,0.9611,0.9608,1.4405,1.3835,1.6022,1.6019,1.1264,1.1323,0.9237,0.9192,0.3694,0.3646,0.6278,0.6203,0.4505,0.4233,0.3386,0.3329,0.7484,0.746,1.0312,1.0309,1.006,0.9936,0.7883,0.7343,0.4877,0.4605
bmi_hi_m_0186,male,v_shape,4.435,123.3,32.78,171.4,61.7,35.48,132.49,115.96,113.53,45.47,51.21,40.09,77.52,45.0,35.59,26.59,41.76,44.61,1.0,1.0,0.2522,0.2828,-0.0,0.0,0.0,-0.5,-1.0,-0.0866,1.0,0.1893,1.0,-1.0,1.0,-0.3,-0.1037,0.3131,0.8898,1.0,-0.1859,0.1212,0.8752,1.0,171.65,50.23,34.04,128.14,109.8,108.71,44.43,43.65,31.36,65.34,38.72,36.98,27.34,41.78,44.52,1.0214,1.01,1.739,1.4756,1.7227,1.6875,1.1425,1.167,0.8569,0.8484,0.3432,0.3467,0.6606,0.668,0.4657,0.392,0.3125,0.3131,0.7471,0.7393,1.0682,1.0656,1.138,1.1273,0.7829,0.7184,0.5435,0.4621
bmi_hi_m_0187,male,apple,2.914,124.5,33.65,183.0,56.28,39.53,127.23,119.78,120.79,43.68,41.23,35.33,79.86,46.66,36.6,26.68,46.92,48.56,1.0,1.0,0.0386,0.3492,0.0,0.0,0.0,-0.5,-0.6635,-0.3911,1.0,0.1825,1.0,-1.0,1.0,-0.3,0.0934,0.8987,1.0,0.6264,0.0577,0.9938,0.911,0.4493,182.15,49.01,36.24,124.62,115.01,118.74,43.06,37.68,31.06,72.04,42.68,37.38,27.09,47.62,49.31,0.9916,0.9686,1.4237,1.3524,1.7115,1.6879,1.0622,1.0836,0.9494,0.9528,0.3433,0.3455,0.5163,0.523,0.4423,0.3933,0.3273,0.3052,0.729,0.7247,1.035,1.0355,0.8836,0.8828,0.8569,0.8243,0.4659,0.4128
bmi_hi_m_0188,male,apple,2.213,106.0,35.27,174.0,53.4,36.12,125.57,118.82,108.98,42.54,38.92,33.7,68.49,44.48,37.68,27.58,44.7,47.4,1.0,1.0,0.0,0.3485,0.2147,0.0,0.0,-0.5,-1.0,-0.5,1.0,0.2456,1.0,-1.0,1.0,-0.1902,-0.0032,0.493,0.9193,0.2925,-0.0732,-0.6331,0.9676,0.1563,174.14,48.64,32.97,124.12,114.51,108.59,42.2,35.78,31.03,61.06,40.52,38.13,27.81,44.28,47.03,1.0903,1.0545,1.4784,1.4753,1.5398,1.5069,1.0568,1.0839,0.8679,0.8749,0.3388,0.34,0.5683,0.586,0.4253,0.3919,0.3314,0.3036,0.732,0.7293,1.0604,1.0621,0.875,0.883,0.8659,0.8672,0.49,0.4479
bmi_hi_m_0189,male,apple,4.777,135.0,37.49,172.5,60.94,41.39,133.71,128.92,129.94,48.55,48.99,37.99,84.74,49.08,33.99,24.93,39.68,45.15,1.0,1.0,-0.0,0.4142,0.0,0.0,0.0,-0.5,-0.9714,-0.5,1.0,0.0637,1.0,-1.0,1.0,-0.2783,-0.008,0.9264,1.0,1.0,-0.2283,1.0,0.7456,1.0,170.89,48.54,37.04,128.96,120.78,124.46,46.02,43.26,31.65,74.77,43.89,35.31,25.61,41.2,46.83,0.9922,0.9704,1.4723,1.3105,1.7266,1.7036,1.0372,1.0677,0.9718,0.9651,0.3631,0.3569,0.5781,0.5786,0.4558,0.3764,0.3185,0.2976,0.7335,0.7253,1.1379,1.1367,0.9982,0.9856,0.7755,0.7316,0.469,0.39
bmi_hi_m_0190,male,apple,6.629,155.6,40.55,182.7,67.0,46.29,146.16,142.58,141.35,51.16,52.27,40.35,91.53,50.17,37.19,27.78,45.97,48.73,1.0,1.0,0.0,0.4977,0.0,0.0,0.0,-0.5,-1.0,-0.5,1.0,0.3043,1.0,-1.0,1.0,-0.0245,0.1416,0.6147,1.0,1.0,0.0554,0.6608,1.0,1.0,180.91,48.62,38.63,138.6,129.79,133.54,48.27,45.11,32.78,77.8,43.48,38.56,28.51,47.57,50.43,1.0087,0.9719,1.4474,1.2586,1.8244,1.7893,1.0251,1.0679,0.9671,0.9635,0.35,0.3483,0.5711,0.5798,0.4584,0.3508,0.3275,0.2893,0.747,0.7394,1.06,1.0601,1.0419,1.0375,0.772,0.7267,0.474,0.3641
bmi_hi_m_0191,male,v_shape,3.816,117.0,36.77,163.9,59.79,38.66,128.72,121.84,121.04,46.21,42.02,35.73,78.51,47.81,33.37,24.44,36.75,42.59,1.0,1.0,0.0,0.3554,0.0,0.0,0.0,-0.5,-1.0,-0.388,1.0,0.0166,1.0,-1.0,1.0,-0.3,-0.1714,0.9841,1.0,1.0,-0.404,0.6884,0.689,0.5127,163.55,48.94,35.56,124.26,114.96,116.45,44.52,37.85,30.87,69.47,43.08,34.54,25.04,37.11,42.97,1.0066,0.9872,1.5466,1.3763,1.6421,1.6126,1.0565,1.0809,0.9403,0.9371,0.359,0.3583,0.5352,0.5448,0.4645,0.3939,0.3194,0.3054,0.7324,0.725,1.1589,1.1579,0.8789,0.8786,0.8503,0.8156,0.494,0.4203
bmi_hi_m_0192,male,rectangle,2.789,112.3,31.49,174.5,57.02,39.4,119.03,113.18,118.94,44.08,42.2,33.29,74.76,44.33,36.49,25.99,44.15,43.83,1.0,1.0,0.0,0.2671,0.0,0.0,0.0,-0.5,-1.0,-0.3026,1.0,0.1284,1.0,-1.0,1.0,-0.0522,-0.1066,1.0,1.0,1.0,-0.0564,1.0,0.9153,0.9321,173.72,49.31,37.18,115.77,108.91,114.82,42.18,39.39,29.79,69.42,41.41,37.33,26.42,45.03,44.67,0.9516,0.9485,1.4472,1.3263,1.6864,1.6764,1.0517,1.063,0.9992,0.9918,0.3703,0.3643,0.5645,0.5674,0.479,0.4259,0.3313,0.3238,0.7122,0.7077,0.9928,0.992,0.952,0.9512,0.7889,0.7563,0.4794,0.4295
bmi_hi_m_0193,male,rectangle,2.709,112.3,29.95,171.8,55.32,38.4,118.0,109.63,116.46,44.16,40.73,35.19,74.92,48.75,36.14,25.33,41.97,45.01,1.0,1.0,0.4536,0.2005,0.0,0.0,0.0,-0.5,-1.0,-0.5,1.0,0.0344,1.0,0.0248,1.0,-0.1873,-0.0488,1.0,1.0,1.0,-0.1484,0.4837,0.8456,0.1209,171.2,48.89,36.43,115.71,106.28,113.16,43.22,37.16,31.4,68.37,43.38,36.85,25.69,42.68,45.69,0.9414,0.9392,1.4406,1.342,1.5368,1.5761,1.0763,1.0887,0.9869,0.978,0.3742,0.3735,0.5436,0.5435,0.4688,0.4225,0.3297,0.3219,0.7009,0.6972,1.0724,1.0705,0.8355,0.8566,0.864,0.845,0.475,0.432
bmi_hi_m_0194,male,v_shape,2.633,110.4,34.11,165.2,55.93,37.03,125.72,116.78,115.47,45.89,44.31,35.3,74.93,45.12,34.21,24.68,39.29,42.7,1.0,1.0,0.1384,0.3197,0.0,0.0,0.0,-0.5,-1.0,-0.4172,1.0,0.01,1.0,-1.0,1.0,-0.3,-0.1851,0.7155,1.0,1.0,-0.3032,0.4436,0.718,0.7294,165.24,48.93,34.95,123.08,112.57,113.06,44.45,40.72,31.17,67.92,41.48,35.01,25.09,39.25,42.64,1.0113,0.9957,1.5104,1.4,1.6607,1.6374,1.0766,1.0934,0.9185,0.9186,0.365,0.3611,0.5914,0.5995,0.4449,0.3975,0.3207,0.3091,0.7214,0.7167,1.0868,1.0864,0.982,0.9817,0.7967,0.7655,0.4844,0.4328
bmi_hi_m_0195,male,apple,2.721,109.4,34.05,167.4,55.91,37.89,124.4,116.6,115.84,45.07,43.86,36.58,72.88,45.71,33.62,25.19,39.38,43.79,1.0,1.0,0.0933,0.3197,0.0,0.0,0.0,-0.5,-1.0,-0.4392,1.0,0.0604,1.0,-1.0,1.0,-0.3,-0.1216,0.9353,1.0,1.0,-0.2861,0.4896,0.6682,0.7652,167.03,48.81,34.93,121.51,112.26,112.88,44.14,40.41,30.93,67.61,42.71,34.41,25.63,39.69,44.13,1.0066,0.9945,1.4756,1.3974,1.5944,1.583,1.0669,1.0824,0.9312,0.929,0.3623,0.3633,0.6018,0.5977,0.4494,0.4017,0.3271,0.3094,0.7493,0.7448,1.112,1.1119,0.9595,0.9461,0.834,0.7654,0.4826,0.4324
bmi_hi_m_0196,male,v_shape,4.536,130.1,34.09,178.0,61.97,40.58,133.31,120.86,119.46,45.57,43.67,37.35,78.23,49.13,38.92,24.76,42.34,46.42,1.0,1.0,0.0374,0.3355,0.0,0.0,0.0,-0.5,-0.984,-0.114,1.0,-0.0381,1.0,-1.0,1.0,-0.2852,0.026,1.0,1.0,0.9898,-0.1223,0.588,1.0,0.5814,176.71,50.03,35.2,128.24,113.44,114.65,44.37,38.47,30.84,68.35,43.1,38.21,24.51,43.47,47.65,1.0117,0.9894,1.5271,1.4213,1.5923,1.5858,1.103,1.1305,0.8961,0.894,0.3418,0.346,0.5582,0.5628,0.4649,0.3901,0.3397,0.307,0.6362,0.6415,1.0964,1.0962,0.8889,0.8926,0.8553,0.8017,0.5188,0.4364
bmi_hi_m_0197,male,rectangle,2.605,116.6,30.34,176.3,56.58,38.55,125.56,110.96,118.83,43.4,44.28,35.04,80.97,47.54,36.46,26.79,41.54,45.77,1.0,1.0,0.4566,0.2223,0.0,0.0,0.0,-0.5,-0.6649,-0.2522,1.0,0.162,1.0,-0.7414,1.0,-0.1698,-0.0006,0.9833,1.0,0.7303,-0.1612,1.0,0.8812,0.5031,175.41,49.77,37.6,123.32,108.0,115.56,42.87,40.88,31.74,73.32,43.69,37.26,27.2,42.54,46.79,0.9338,0.9346,1.4677,1.3237,1.7032,1.6782,1.1316,1.1419,0.9464,0.9371,0.3457,0.3476,0.5469,0.5576,0.4506,0.4036,0.3244,0.3254,0.7348,0.73,1.1018,1.0999,0.9314,0.9357,0.7913,0.7764,0.4761,0.4307
bmi_hi_m_0198,male,v_shape,5.161,131.9,35.18,178.6,65.44,38.54,140.32,125.82,121.26,48.09,48.46,37.53,80.1,46.58,38.55,30.67,47.88,50.08,1.0,1.0,0.0,0.377,0.0,0.0,0.0,-0.5,-1.0,-0.0311,1.0,0.4879,1.0,-1.0,1.0,-0.3,0.1147,0.4762,-0.2987,1.0,0.0678,0.2368,1.0,0.9506,178.85,50.3,34.33,133.76,116.47,115.14,45.42,41.95,31.24,66.89,40.0,38.46,30.66,47.68,49.83,1.0376,1.0116,1.698,1.4652,1.7196,1.6722,1.1152,1.1485,0.8642,0.8608,0.3427,0.3396,0.605,0.6271,0.4664,0.376,0.3178,0.2982,0.7956,0.7972,1.0459,1.0451,1.0404,1.0488,0.7745,0.7447,0.5397,0.4369
bmi_hi_m_0199,male,apple,3.602,121.5,38.24,165.3,58.68,40.32,131.34,127.07,123.21,47.85,41.77,34.67,77.17,48.09,34.75,24.52,39.05,42.24,1.0,1.0,0.0,0.4003,0.0,0.0,0.0,-0.5,-1.0,-0.5,1.0,0.0115,1.0,-1.0,1.0,-0.1505,-0.1895,0.9493,1.0,1.0,-0.2986,0.2242,0.7849,0.4465,164.81,48.57,35.77,127.22,119.61,119.41,45.67,38.3,31.44,69.02,43.82,35.76,25.01,39.37,42.62,1.0313,1.0017,1.4554,1.3578,1.6047,1.5751,1.0336,1.0636,0.9381,0.9386,0.3643,0.359,0.5413,0.5549,0.4468,0.3818,0.3272,0.2996,0.7056,0.6994,1.0817,1.0826,0.8686,0.874,0.83,0.8209,0.4763,0.4067
bmi_hi_m_0200,male,v_shape,4.634,127.6,37.31,176.8,61.18,40.62,133.9,129.16,123.61,47.55,45.71,37.27,76.93,47.61,35.54,27.19,42.49,47.44,1.0,1.0,0.0,0.4116,0.0,0.0,0.0,-0.5,-1.0,-0.5,1.0,0.2521,1.0,-1.0,1.0,-0.1717,0.0727,0.7522,1.0,1.0,-0.1098,0.0043,0.856,0.7287,175.42,48.58,35.04,128.54,120.28,118.51,45.98,40.9,31.63,67.64,42.68,36.77,27.86,43.66,48.75,1.0449,1.0149,1.5062,1.3864,1.6158,1.5848,1.0367,1.0687,0.9232,0.922,0.3551,0.3577,0.5942,0.6047,0.4569,0.3779,0.3286,0.2957,0.7651,0.7577,1.1165,1.1166,0.9601,0.9583,0.8154,0.7733,0.4949,0.4099
bmi_hi_m_0201,male,v_shape,4.65,124.1,34.69,184.2,60.66,39.63,128.79,124.35,115.96,45.68,43.22,36.78,74.66,46.02,38.99,27.68,45.56,48.63,1.0,1.0,-0.0,0.3671,-0.0,0.0,0.0,-0.5,-0.3096,-0.5,1.0,0.2173,1.0,-1.0,1.0,-0.2819,0.1139,0.5442,1.0,0.8936,0.0222,-0.1268,1.0,0.4971,182.85,48.61,33.41,123.59,115.33,111.8,44.4,37.96,31.06,63.73,40.29,38.5,27.49,46.58,49.78,1.0724,1.0316,1.5307,1.455,1.6223,1.5818,1.0357,1.0716,0.9004,0.9046,0.3547,0.3593,0.5789,0.5956,0.471,0.3933,0.3418,0.2988,0.7099,0.714,1.0674,1.0687,0.9392,0.9422,0.851,0.8182,0.5231,0.4348
bmi_hi_m_0202,male,apple,3.875,118.5,40.8,163.5,58.54,40.34,132.65,131.29,123.97,47.22,43.49,34.82,79.05,44.84,34.46,27.12,40.26,42.51,1.0,1.0,0.0,0.4184,0.0,0.0,0.0,-0.5,-1.0,-0.5,1.0,0.235,1.0,-1.0,1.0,0.0699,-0.2168,0.2658,0.7819,1.0,-0.2779,-0.2662,0.7459,0.4702,163.82,48.55,36.19,129.29,122.27,120.87,46.17,38.88,31.7,67.61,39.36,35.41,27.63,39.74,42.0,1.059,1.0116,1.4512,1.3415,1.7629,1.7177,1.0104,1.0574,0.9346,0.9349,0.356,0.3571,0.5502,0.5751,0.4413,0.3755,0.3254,0.2994,0.787,0.7803,1.0559,1.0569,0.9699,0.9878,0.8006,0.8153,0.4722,0.4017
bmi_hi_m_0203,male,v_shape,5.411,138.8,34.88,187.0,64.77,41.17,138.12,128.74,127.28,48.7,47.4,37.74,79.74,48.53,40.68,30.94,46.23,51.54,1.0,1.0,0.0,0.3987,0.0,0.0,0.0,-0.5,-1.0,-0.2964,1.0,0.4239,1.0,-1.0,1.0,-0.3,0.2626,0.9473,1.0,1.0,0.0649,0.6097,1.0,0.9579,185.38,49.35,35.55,131.07,118.83,119.88,45.75,42.52,31.52,70.79,43.78,38.54,29.91,47.78,53.22,1.0115,0.9912,1.5732,1.3882,1.6431,1.6169,1.0729,1.103,0.9215,0.9146,0.3526,0.3491,0.5944,0.6006,0.4689,0.3765,0.3235,0.2965,0.7606,0.7761,1.1149,1.1139,0.9767,0.9712,0.7962,0.7413,0.5089,0.4117
bmi_hi_m_0204,male,v_shape,2.518,101.7,33.45,165.5,56.15,37.03,117.86,111.06,110.75,41.32,40.67,34.17,69.85,43.63,33.56,24.37,39.65,42.0,1.0,1.0,0.0,0.2648,0.0,0.0,0.0,-0.5,-1.0,-0.3313,1.0,-0.0059,1.0,-1.0,1.0,-0.3,-0.2173,0.9116,1.0,0.6329,-0.2893,0.6066,0.674,0.7269,165.49,49.14,34.42,114.87,106.61,107.7,40.6,37.62,29.7,64.56,40.71,34.32,24.77,39.64,41.98,1.0028,0.9899,1.5163,1.4277,1.601,1.5859,1.0612,1.0775,0.9397,0.9376,0.3506,0.3534,0.5822,0.5827,0.4764,0.4278,0.3344,0.3196,0.7262,0.7217,1.0593,1.059,0.9322,0.9241,0.8402,0.7895,0.507,0.4563
bmi_hi_m_0205,male,v_shape,4.533,128.0,37.37,173.3,61.58,39.91,130.98,127.2,125.2,46.78,45.46,34.19,82.39,44.8,36.06,24.74,42.95,43.79,1.0,1.0,0.0,0.3859,0.0,0.0,0.0,-0.5,-1.0,-0.5,1.0,0.0384,1.0,-1.0,1.0,-0.3,-0.0894,0.4106,1.0,1.0,-0.0891,0.7515,0.9189,0.8002,172.04,48.6,35.88,125.65,117.81,119.75,45.27,40.95,31.29,71.36,39.68,37.41,25.36,44.21,45.04,1.016,0.9838,1.543,1.3545,1.8391,1.7984,1.0297,1.0665,0.9559,0.953,0.3572,0.3603,0.5518,0.5739,0.4701,0.3868,0.3188,0.2996,0.6861,0.6779,1.0196,1.0188,1.0147,1.032,0.7521,0.7641,0.4919,0.4058
bmi_hi_m_0206,male,apple,6.458,151.6,42.19,181.9,65.03,45.32,141.67,143.25,140.52,48.06,50.45,39.6,93.01,51.59,36.19,27.74,43.49,49.07,1.0,1.0,0.0,0.4751,0.0,0.0,0.0,-0.5,-1.0,-0.5,1.0,0.3182,1.0,-1.0,1.0,0.229,0.1814,0.7338,1.0,0.7755,-0.0376,0.457,0.9456,0.8387,179.7,48.61,39.72,135.94,129.24,133.96,46.71,43.24,32.49,76.93,43.84,37.9,28.66,45.5,51.29,1.0194,0.9648,1.4349,1.2238,1.8029,1.7548,0.989,1.0518,0.9919,0.9854,0.3392,0.3436,0.5424,0.5621,0.459,0.3576,0.3225,0.2965,0.7665,0.7562,1.1283,1.1273,0.9779,0.9863,0.7849,0.7514,0.4628,0.3629
bmi_hi_m_0207,male,apple,3.924,121.4,42.22,169.4,56.74,40.29,128.71,132.73,124.51,42.83,42.54,33.65,79.43,48.15,34.21,25.34,40.14,43.36,1.0,1.0,0.0,0.4226,0.0,0.0,0.0,-0.5,-1.0,-0.5,0.5783,0.0808,0.9034,-1.0,1.0,0.1609,-0.1165,0.6355,1.0,0.0114,-0.2217,-0.4025,0.7162,0.3525,168.29,47.19,36.49,125.79,123.13,121.69,42.16,38.02,31.17,67.37,42.1,35.16,25.81,41.03,44.34,1.066,1.0118,1.4083,1.2932,1.6496,1.6002,0.9697,1.0216,0.9674,0.9674,0.3328,0.3352,0.5356,0.5643,0.4408,0.3751,0.3236,0.2999,0.7407,0.7341,1.0802,1.0807,0.8835,0.9031,0.791,0.8198,0.4557,0.3878
bmi_hi_m_0208,male,v_shape,5.121,137.8,36.14,180.3,64.68,40.85,144.22,128.7,126.08,48.32,52.34,38.96,84.25,45.03,37.85,26.75,43.98,49.36,1.0,1.0,0.1623,0.397,0.0,0.0,0.0,-0.5,-1.0,-0.1337,1.0,0.1692,1.0,-1.0,1.0,-0.3,0.1235,0.1189,1.0,1.0,-0.0771,0.4351,1.0,1.0,179.77,50.04,35.65,138.17,119.8,120.31,46.87,45.0,32.35,71.79,39.02,38.44,27.06,44.43,49.85,1.0208,0.9958,1.5834,1.4036,1.871,1.8398,1.1206,1.1533,0.8742,0.8707,0.335,0.3392,0.6212,0.6268,0.4485,0.3622,0.324,0.2963,0.7067,0.704,1.1223,1.122,1.1623,1.1533,0.7444,0.7189,0.513,0.4159
bmi_hi_m_0209,male,rectangle,2.714,109.0,32.21,174.0,56.51,38.8,119.39,113.78,117.73,43.5,40.8,34.5,76.01,45.05,35.89,27.15,46.23,46.42,1.0,1.0,0.0107,0.2838,0.0,0.0,0.0,-0.5,-1.0,-0.38,1.0,0.2291,1.0,-1.0,1.0,-0.188,-0.0378,0.9677,0.5318,1.0,-0.0089,1.0,0.8554,0.6443,174.14,49.02,36.37,116.48,109.6,114.32,42.68,37.49,30.07,69.4,41.61,36.7,27.59,46.1,46.27,0.9664,0.9587,1.4564,1.3478,1.6872,1.6679,1.0493,1.0628,0.9861,0.9815,0.3644,0.3664,0.5368,0.5402,0.4733,0.4208,0.3296,0.3181,0.7565,0.7518,1.0041,1.0037,0.9057,0.901,0.8456,0.8021,0.48,0.4288
bmi_hi_m_0210,male,apple,2.591,103.1,36.03,167.6,54.56,37.57,117.16,119.35,114.7,43.84,39.02,32.22,71.14,41.59,35.41,26.54,41.87,44.81,1.0,1.0,0.0,0.314,0.0,0.0,0.0,-0.5,-1.0,-0.5,0.7555,0.1706,1.0,-1.0,1.0,0.0459,-0.1112,0.3695,0.7251,0.9757,-0.2004,-0.1217,0.7951,0.412,167.86,47.78,35.37,114.93,112.72,112.18,43.26,36.08,30.36,63.62,37.92,36.09,26.88,41.55,44.47,1.0405,1.0048,1.4522,1.3509,1.7105,1.6777,0.9817,1.0196,0.979,0.9761,0.3742,0.3764,0.5485,0.5671,0.4657,0.4157,0.3276,0.3153,0.7495,0.7448,1.0702,1.0703,0.9382,0.9515,0.8257,0.8415,0.4757,0.4259
