char_id,gender,age,group,somatotype,fat_score,muscle_score,height_score,chest_height_score,hip_length_score,thigh_length_score,lower_leg_length_score,upper_arm_length_score,forearm_length_score,neck_length_score,height_cm,training_pattern,hip_score,waist_def_score,chest_circ_pred_cm,waist_circ_pred_cm,hip_circ_pred_cm,thigh_circ_pred_cm,bicep_circ_pred_cm,neck_circ_pred_cm
char_08511,male,33,overweight,apple,0.5816,0.1027,0.4636,0.652,0.4525,0.3919,0.6451,0.533,0.352,0.5446,,balanced,0.2358,0.6641,137.1,134.4,148.7,81.4,39.0,46.3
char_08512,female,34,athletic_hyper,v_shape,0.1068,0.9425,0.47,0.5505,0.399,0.3738,0.3421,0.6356,0.5647,0.3356,,balanced,0.201,0.2198,101.7,90.8,106.6,61.8,33.4,37.6
char_08513,female,24,obese,apple,0.7581,0.886,0.3286,0.4583,0.534,0.4615,0.3807,0.4389,0.6807,0.4427,,balanced,0.6034,0.4539,150.0,145.0,160.0,104.0,49.9,56.2
char_08514,female,14,overweight,apple,0.5532,0.105,0.354,0.7553,0.539,0.6228,0.6814,0.839,0.6786,0.7874,,balanced,0.4678,0.2905,128.4,133.7,147.9,80.0,37.8,44.6
char_08515,male,17,normal,pear,0.2227,0.1252,0.5303,0.6169,0.4097,0.3427,0.3314,0.3169,0.6158,0.588,,balanced,0.6739,0.2777,88.5,101.1,116.9,64.2,31.6,37.1
char_08516,female,27,athletic_lean,v_shape,0.0802,0.6081,0.3408,0.4855,0.6135,0.375,0.6317,0.5947,0.3757,0.675,,upper_dominant,0.429,0.8219,100.1,84.9,101.4,58.2,30.3,35.4
char_08517,male,39,obese,apple,0.7736,0.2796,0.4952,0.4376,0.2631,0.5211,0.3763,0.5631,0.3371,0.3844,,balanced,0.597,0.5317,160.0,145.0,160.0,99.5,46.8,54.6
char_08518,female,27,normal,pear,0.2139,0.4783,0.2804,0.4556,0.6484,0.3839,0.6839,0.6022,0.4516,0.558,,balanced,0.5857,0.2288,101.5,102.0,117.6,65.4,32.9,38.0
char_08519,female,22,overweight,pear,0.3759,0.0336,0.3842,0.7858,0.5152,0.4858,0.725,0.5741,0.6342,0.4889,,balanced,0.7323,0.254,106.7,116.2,131.6,70.9,33.7,39.6
char_08520,male,21,obese,apple,0.6316,0.8811,0.3967,0.4253,0.5203,0.6522,0.5305,0.5604,0.3522,0.4327,,balanced,0.623,0.2407,160.0,145.0,160.0,101.3,52.0,56.3
char_08521,female,17,normal,pear,0.1686,0.3568,0.3161,0.2275,0.5275,0.3995,0.5248,0.473,0.3445,0.508,,balanced,0.698,0.3617,99.1,96.5,112.6,62.3,31.1,36.3
char_08522,female,32,overweight,apple,0.4318,0.067,0.2414,0.5062,0.7914,0.7146,0.5613,0.5293,0.4914,0.6205,,balanced,0.2787,0.4249,114.8,118.4,131.4,71.7,34.5,41.2
char_08523,female,30,overweight,rectangle,0.5914,0.338,0.3405,0.8178,0.7595,0.6198,0.5184,0.6107,0.6678,0.5178,,balanced,0.7028,0.5796,134.9,142.8,159.8,87.1,40.8,47.3
char_08524,male,36,underweight,pear,0.0284,0.3518,0.4789,0.6943,0.6884,0.6057,0.8674,0.7153,0.7947,0.9057,,balanced,0.7805,0.719,98.0,79.4,97.9,55.7,29.4,33.7
char_08525,female,29,athletic_hyper,v_shape,0.0098,0.7185,0.2685,0.4431,0.4724,0.3568,0.5713,0.6498,0.5234,0.6568,,lower_dominant,0.3832,0.4811,100.8,80.9,96.9,56.2,29.6,34.6
char_08526,female,24,overweight,rectangle,0.476,0.019,0.328,0.3466,0.3396,0.4494,0.582,0.5806,0.6396,0.583,,balanced,0.3386,0.6954,117.3,122.5,136.5,74.3,35.3,42.2
char_08527,male,19,normal,v_shape,0.1892,0.9221,0.4958,0.4575,0.5888,0.4319,0.3523,0.6279,0.5471,0.6523,,balanced,0.2684,0.4664,131.0,104.2,121.1,74.0,44.9,43.9
char_08528,female,36,overweight,rectangle,0.4377,0.5149,0.2396,0.4808,0.4712,0.6456,0.6946,0.6864,0.3946,0.6114,,balanced,0.3336,0.539,119.7,123.1,137.8,76.6,37.7,43.8
char_08529,male,15,athletic_lean,v_shape,0.1419,0.5672,0.375,0.4145,0.6523,0.4096,0.4997,0.5705,0.5338,0.7096,,upper_dominant,0.3379,0.5427,107.5,94.8,110.3,64.8,36.3,39.0
char_08530,male,27,obese,apple,0.6093,0.4712,0.3645,0.4439,0.6384,0.5201,0.6074,0.4325,0.4001,0.3384,,balanced,0.2012,0.3973,160.0,141.2,155.6,87.4,44.8,50.3
char_08531,female,18,overweight,apple,0.5766,0.9253,0.3136,0.5607,0.6495,0.5418,0.3993,0.5645,0.6993,0.6206,,balanced,0.5355,0.2699,143.6,145.0,160.0,90.8,45.3,50.2
char_08532,female,28,athletic_hyper,v_shape,0.0879,0.7354,0.2988,0.5738,0.4881,0.512,0.6568,0.5208,0.3568,0.5052,,balanced,0.2596,0.5827,100.7,87.6,103.0,59.5,31.2,36.3
char_08533,male,24,normal,rectangle,0.2713,0.7227,0.3791,0.6467,0.4834,0.3467,0.4258,0.5723,0.5869,0.3753,,balanced,0.6032,0.5825,124.5,111.3,129.3,76.2,42.5,43.9
char_08534,male,22,underweight,v_shape,0.0595,0.3258,0.4297,0.5816,0.5621,0.3225,0.5494,0.6225,0.6074,0.578,,balanced,0.2723,0.4656,94.6,85.1,99.5,57.1,30.7,35.2
char_08535,male,28,athletic_hyper,hourglass,0.0208,0.9338,0.458,0.5207,0.4396,0.6834,0.3834,0.4729,0.6039,0.4645,,balanced,0.5474,0.7899,131.6,85.2,104.9,65.9,40.8,39.9
char_08536,female,23,overweight,pear,0.4014,0.5384,0.2422,0.5808,0.6516,0.3787,0.3948,0.4443,0.4117,0.3516,,balanced,0.7709,0.6037,117.4,122.4,140.3,77.6,37.7,43.1
char_08537,male,36,overweight,rectangle,0.4855,0.8653,0.3658,0.5503,0.6561,0.5886,0.3561,0.5201,0.3802,0.5193,,balanced,0.3632,0.6493,160.0,135.8,153.3,90.4,50.8,51.7
char_08538,female,28,normal,rectangle,0.3438,0.471,0.3204,0.4517,0.3622,0.6347,0.3667,0.5283,0.3347,0.4678,,balanced,0.3799,0.3009,110.0,113.8,128.2,71.1,35.5,41.1
char_08539,female,33,overweight,rectangle,0.3795,0.7556,0.3032,0.4196,0.3942,0.3223,0.6223,0.5915,0.3719,0.5623,,balanced,0.6872,0.3227,117.8,122.0,139.8,78.0,39.1,43.7
char_08540,female,20,athletic_lean,hourglass,0.0552,0.5377,0.2833,0.4186,0.5675,0.3352,0.3624,0.6347,0.4874,0.6352,,push_dominant,0.5679,0.8483,101.0,82.2,99.2,56.8,29.3,34.4
char_08541,female,38,normal,v_shape,0.1565,0.9247,0.2953,0.3431,0.5233,0.4421,0.3092,0.6092,0.3278,0.5557,,balanced,0.3927,0.4497,105.9,96.1,113.0,65.3,34.5,38.8
char_08542,male,25,obese,apple,0.9821,0.9693,0.3284,0.6904,0.6148,0.684,0.6471,0.677,0.5767,0.3904,,balanced,0.4827,0.7328,160.0,145.0,160.0,105.0,52.0,60.0
char_08543,male,22,normal,rectangle,0.3458,0.8319,0.4207,0.3345,0.4104,0.35,0.5158,0.6345,0.5133,0.5159,,balanced,0.2891,0.6815,139.7,119.2,136.0,81.2,46.7,47.3
char_08544,male,19,normal,rectangle,0.3382,0.8966,0.5337,0.3954,0.367,0.3024,0.6024,0.3443,0.5456,0.4589,,balanced,0.599,0.8481,145.2,122.1,141.8,85.2,49.1,48.7
char_08545,female,19,overweight,apple,0.5726,0.1349,0.3882,0.6006,0.5043,0.5537,0.3503,0.6503,0.5831,0.6192,,balanced,0.3768,0.7938,128.4,134.9,149.7,81.6,38.5,45.5
char_08546,male,39,athletic_lean,pear,0.1139,0.5184,0.3768,0.389,0.6316,0.5955,0.4976,0.5938,0.689,0.4327,,lower_dominant,0.7441,0.3179,102.1,93.7,111.3,64.2,34.8,37.6
char_08547,female,18,underweight,rectangle,0.0123,0.2611,0.4175,0.7099,0.4608,0.5756,0.4099,0.6023,0.4299,0.5892,,balanced,0.4199,0.4703,94.9,79.4,93.9,52.6,26.8,32.6
char_08548,male,27,overweight,rectangle,0.3869,0.6777,0.5187,0.3393,0.4288,0.4864,0.5628,0.5342,0.2628,0.525,,balanced,0.454,0.7247,134.7,123.7,140.8,82.2,45.1,47.2
char_08549,female,20,athletic_hyper,rectangle,0.0839,0.8274,0.2763,0.5696,0.5029,0.3621,0.6198,0.4828,0.6621,0.6502,,upper_dominant,0.6758,0.6577,105.7,87.9,106.6,61.5,32.2,36.6
char_08550,female,40,obese,apple,0.7547,0.764,0.3912,0.5403,0.6403,0.6347,0.5312,0.4074,0.3597,0.6597,,balanced,0.2603,0.8132,150.0,145.0,160.0,99.8,48.2,55.3
char_08551,female,16,obese,apple,0.8143,0.9621,0.2483,0.3882,0.3328,0.5145,0.4948,0.4963,0.2145,0.4657,,balanced,0.237,0.7107,150.0,145.0,160.0,105.3,50.0,58.0
char_08552,male,37,normal,v_shape,0.2374,0.8352,0.3551,0.4527,0.4225,0.4899,0.5705,0.3907,0.2927,0.5927,,balanced,0.3856,0.5855,128.7,107.7,124.9,75.1,43.8,44.1
char_08553,female,21,obese,apple,0.7598,0.5931,0.3144,0.322,0.3678,0.3009,0.3701,0.5155,0.4312,0.6009,,balanced,0.532,0.5162,150.0,145.0,160.0,99.6,46.9,54.0
char_08554,male,36,overweight,pear,0.3702,0.1727,0.4133,0.2613,0.4488,0.5367,0.2367,0.3493,0.4341,0.5282,,balanced,0.8172,0.8861,108.2,113.4,131.9,72.4,34.6,40.5
char_08555,female,34,athletic_hyper,v_shape,0.0572,0.7376,0.3635,0.37,0.567,0.3811,0.6407,0.4686,0.67,0.4546,,balanced,0.3139,0.2745,98.9,86.2,101.5,58.4,30.9,35.7
char_08556,male,37,athletic_hyper,hourglass,0.0826,0.7299,0.3516,0.5814,0.7276,0.7155,0.4276,0.4736,0.5812,0.6536,,lower_dominant,0.5482,0.7828,117.7,89.3,107.6,64.9,37.7,39.0
char_08557,female,28,athletic_hyper,hourglass,0.1121,0.9403,0.336,0.5809,0.8249,0.6579,0.7985,0.5681,0.5616,0.8616,,upper_dominant,0.5394,0.7463,106.3,90.3,108.9,63.4,33.6,37.9
char_08558,male,36,obese,pear,0.6025,0.2221,0.3746,0.6696,0.5167,0.5314,0.4903,0.3696,0.6454,0.6589,,balanced,0.6605,0.8848,148.0,140.9,158.7,87.2,41.4,48.0
char_08559,male,25,obese,apple,0.7499,0.8024,0.4493,0.532,0.6103,0.3103,0.5999,0.3318,0.3494,0.5955,,balanced,0.8875,0.6007,160.0,145.0,160.0,105.0,52.0,60.0
char_08560,female,36,athletic_lean,pear,0.0884,0.4655,0.2411,0.7987,0.7546,0.4987,0.7616,0.737,0.7259,0.6365,,balanced,0.734,0.8234,102.0,85.7,103.5,58.4,29.7,34.7
char_08561,male,34,athletic_hyper,v_shape,0.0737,0.8277,0.5117,0.427,0.5006,0.7153,0.4153,0.6102,0.5624,0.6233,,upper_dominant,0.3996,0.3818,119.8,92.1,109.2,66.6,40.2,40.1
char_08562,female,38,obese,apple,0.8252,0.9212,0.2771,0.4841,0.3982,0.3203,0.6203,0.6141,0.4211,0.5339,,balanced,0.332,0.6619,150.0,145.0,160.0,106.6,50.0,58.0
char_08563,male,21,athletic_hyper,v_shape,0.1457,0.7736,0.3712,0.4689,0.5036,0.3936,0.5911,0.6569,0.3569,0.6279,,pull_dominant,0.3654,0.2153,116.0,98.7,114.8,68.6,40.3,40.8
char_08564,male,40,athletic_hyper,v_shape,0.0366,0.848,0.451,0.3724,0.3466,0.4128,0.5266,0.6466,0.4245,0.5791,,balanced,0.2083,0.3826,121.9,87.9,104.1,64.1,39.4,39.2
char_08565,male,34,athletic_hyper,hourglass,0.0639,0.808,0.4097,0.3787,0.6268,0.5578,0.3473,0.3446,0.6446,0.3555,,upper_dominant,0.5226,0.8123,122.7,88.1,106.8,65.5,39.0,39.5
char_08566,female,20,overweight,rectangle,0.5864,0.0463,0.2875,0.7907,0.7074,0.6008,0.797,0.497,0.7912,0.7584,,balanced,0.7114,0.8131,130.1,137.7,154.6,83.8,38.3,45.3
char_08567,male,20,underweight,pear,0.0591,0.247,0.3852,0.6112,0.3837,0.6837,0.4912,0.532,0.5908,0.4571,,balanced,0.8269,0.8126,94.4,80.2,98.8,55.2,28.0,33.2
char_08568,female,35,athletic_hyper,hourglass,0.1151,0.9375,0.3571,0.4336,0.3977,0.3136,0.5974,0.3544,0.6136,0.4488,,pull_dominant,0.536,0.7297,106.1,90.6,109.2,63.5,33.7,37.9
char_08569,male,21,obese,apple,0.6515,0.1439,0.4685,0.5424,0.393,0.5094,0.2424,0.2869,0.2684,0.3372,,balanced,0.8613,0.227,151.7,145.0,160.0,90.6,41.3,48.9
char_08570,female,21,athletic_hyper,v_shape,0.0133,0.7085,0.3183,0.34,0.2266,0.5266,0.5183,0.2348,0.2492,0.4368,,balanced,0.2412,0.7598,99.8,79.0,94.8,55.4,29.2,34.5
char_08571,male,35,overweight,rectangle,0.3844,0.4725,0.2972,0.4086,0.4691,0.4539,0.3891,0.4274,0.5333,0.6891,,balanced,0.2188,0.3879,122.1,117.0,131.2,74.8,39.6,43.8
char_08572,male,15,overweight,pear,0.4606,0.4592,0.4877,0.374,0.5716,0.499,0.5751,0.2751,0.4179,0.4058,,balanced,0.6396,0.8197,133.1,129.5,147.3,83.3,42.6,46.8
char_08573,female,16,overweight,rectangle,0.3604,0.1574,0.39,0.49,0.5334,0.5355,0.6126,0.6434,0.533,0.3434,,balanced,0.2481,0.5663,107.5,111.7,125.0,68.5,33.6,40.0
char_08574,male,18,obese,apple,0.9259,0.8728,0.4137,0.4556,0.503,0.6199,0.437,0.534,0.5601,0.737,,balanced,0.6366,0.6451,160.0,145.0,160.0,105.0,52.0,60.0
char_08575,male,39,normal,v_shape,0.1576,0.3289,0.5369,0.5928,0.5409,0.6393,0.583,0.3393,0.4065,0.5189,,balanced,0.3049,0.7236,96.4,93.2,108.1,61.9,32.9,37.4
char_08576,female,17,overweight,apple,0.5228,0.6647,0.2938,0.426,0.6952,0.7101,0.551,0.5856,0.4101,0.5367,,balanced,0.2021,0.2091,132.4,132.5,146.6,81.3,40.8,46.5
char_08577,male,22,normal,v_shape,0.1547,0.2962,0.5369,0.4568,0.3664,0.4566,0.4076,0.4623,0.5137,0.2137,,balanced,0.3268,0.5055,94.4,94.0,108.5,61.6,32.5,37.2
char_08578,male,14,obese,apple,0.9348,0.4201,0.4578,0.4809,0.3671,0.3747,0.3625,0.5577,0.6625,0.6098,,balanced,0.5818,0.4399,160.0,145.0,160.0,105.0,52.0,60.0
char_08579,female,20,underweight,pear,0.0499,0.2308,0.2845,0.5852,0.5358,0.4617,0.4902,0.4322,0.4133,0.2852,,balanced,0.8603,0.2888,95.5,84.9,101.5,55.9,27.9,33.0
char_08580,male,21,athletic_lean,hourglass,0.0226,0.5587,0.5362,0.3403,0.5838,0.4625,0.4099,0.4581,0.3373,0.6373,,balanced,0.4892,0.8527,108.1,80.5,97.9,58.3,33.2,36.1
char_08581,female,29,obese,apple,0.6544,0.6829,0.2856,0.3106,0.3829,0.1282,0.1937,0.2499,0.2732,0.4282,,balanced,0.8733,0.7496,148.5,145.0,160.0,97.4,45.7,51.8
char_08582,male,23,athletic_hyper,hourglass,0.0367,0.8794,0.4457,0.4481,0.3808,0.6808,0.4893,0.5418,0.4841,0.5951,,upper_dominant,0.508,0.7774,127.3,86.4,105.4,65.5,40.0,39.7
char_08583,female,25,underweight,pear,0.0093,0.2212,0.2871,0.4733,0.6035,0.7733,0.5843,0.6018,0.6105,0.5248,,balanced,0.8368,0.4087,96.9,79.9,96.6,53.4,26.8,32.1
char_08584,male,32,underweight,hourglass,0.0218,0.2028,0.4602,0.5487,0.5465,0.2519,0.2487,0.4661,0.525,0.3191,,balanced,0.5493,0.7002,90.5,77.9,94.2,53.0,27.3,32.7
char_08585,male,21,obese,apple,0.6127,0.5187,0.4586,0.4855,0.1855,0.3267,0.4385,0.3641,0.3001,0.3728,,balanced,0.512,0.6952,160.0,145.0,160.0,93.1,47.4,52.1
char_08586,male,35,athletic_lean,v_shape,0.1212,0.6099,0.4224,0.5749,0.349,0.3957,0.6022,0.3544,0.3022,0.4732,,balanced,0.2423,0.8569,110.7,91.3,107.2,64.0,36.6,39.1
char_08587,male,32,underweight,v_shape,0.0654,0.2886,0.4412,0.5679,0.2878,0.354,0.4397,0.3976,0.5878,0.5588,,balanced,0.3843,0.6025,93.1,84.2,99.4,56.7,30.0,34.8
char_08588,male,21,athletic_hyper,hourglass,0.0528,0.9873,0.2581,0.661,0.3803,0.6803,0.6497,0.5156,0.3978,0.4603,,upper_dominant,0.4916,0.873,135.0,88.4,108.1,68.0,42.1,41.0
char_08589,male,21,athletic_lean,v_shape,0.065,0.4033,0.2925,0.4841,0.6672,0.6191,0.5188,0.406,0.706,0.4949,,upper_dominant,0.2316,0.4012,97.9,86.3,100.6,58.2,31.8,35.8
char_08590,male,18,normal,v_shape,0.2397,0.8081,0.362,0.1682,0.4682,0.3103,0.1874,0.2469,0.2566,0.2767,,balanced,0.2209,0.7144,128.2,106.4,122.7,73.9,43.2,43.9
char_08591,male,19,obese,apple,0.8054,0.737,0.4672,0.4931,0.7465,0.7199,0.7293,0.5796,0.4606,0.7606,,balanced,0.5918,0.4216,160.0,145.0,160.0,105.0,52.0,60.0
char_08592,female,30,overweight,rectangle,0.3722,0.5742,0.3054,0.6727,0.5839,0.4968,0.6206,0.7293,0.4293,0.6208,,balanced,0.5169,0.7797,113.3,117.1,133.8,74.7,37.0,42.5
char_08593,male,39,overweight,apple,0.5967,0.4547,0.4858,0.3468,0.5923,0.5049,0.4926,0.6105,0.3911,0.3105,,balanced,0.2066,0.4431,157.5,141.6,156.0,87.6,45.0,50.3
char_08594,male,18,normal,v_shape,0.2446,0.3722,0.4111,0.6474,0.5261,0.6843,0.4554,0.4036,0.7036,0.4275,,balanced,0.2612,0.614,103.3,102.4,117.0,66.8,35.4,39.8
char_08595,male,24,athletic_hyper,v_shape,0.0553,0.8154,0.3616,0.4576,0.7166,0.7576,0.6193,0.6558,0.6367,0.6708,,upper_dominant,0.2938,0.3418,118.6,89.6,105.9,64.5,38.9,39.2
char_08596,female,14,overweight,apple,0.4953,0.1046,0.3878,0.5214,0.6716,0.5992,0.6259,0.6863,0.5774,0.3863,,balanced,0.5037,0.201,120.5,128.1,142.2,76.9,36.6,43.1
char_08597,female,22,normal,pear,0.2254,0.4757,0.3318,0.4767,0.3664,0.4204,0.3472,0.4484,0.1767,0.3854,,balanced,0.8947,0.8377,105.2,100.8,120.0,66.6,33.1,37.9
char_08598,male,19,normal,rectangle,0.2089,0.1543,0.4135,0.3317,0.4488,0.5269,0.5651,0.5726,0.3119,0.2726,,balanced,0.5716,0.6797,91.6,96.3,112.5,62.4,30.9,36.6
char_08599,female,32,athletic_hyper,v_shape,0.0142,0.7051,0.3054,0.3001,0.3602,0.3045,0.6001,0.3062,0.4024,0.4154,,balanced,0.4151,0.8274,101.6,78.6,95.5,55.7,29.4,34.4
char_08600,male,26,normal,pear,0.3427,0.5895,0.4251,0.3678,0.4853,0.5064,0.6678,0.4287,0.3731,0.5781,,balanced,0.6176,0.7974,125.1,116.9,134.9,78.1,41.8,44.7
char_08601,male,20,normal,rectangle,0.1755,0.5748,0.5072,0.5031,0.37,0.2952,0.5209,0.4661,0.5692,0.2692,,balanced,0.5234,0.8639,111.0,97.3,114.8,67.5,37.4,40.1
char_08602,female,22,normal,rectangle,0.3343,0.7816,0.448,0.309,0.5997,0.3927,0.609,0.3107,0.4885,0.3165,,balanced,0.7546,0.8758,113.1,115.4,135.1,75.9,38.4,42.8
char_08603,male,27,athletic_hyper,v_shape,0.0376,0.7856,0.501,0.5971,0.6277,0.8086,0.85,0.6574,0.55,0.6748,,balanced,0.3307,0.3185,116.9,88.2,104.5,63.6,38.5,38.7
char_08604,male,32,athletic_hyper,hourglass,0.0009,0.9646,0.4934,0.5757,0.4635,0.6986,0.5591,0.3986,0.5064,0.4984,,balanced,0.4942,0.8023,134.2,83.3,103.0,65.3,41.1,39.8
char_08605,male,30,athletic_lean,hourglass,0.0437,0.4201,0.3412,0.2771,0.494,0.5591,0.3089,0.4719,0.4327,0.5771,,lower_dominant,0.5302,0.8043,100.5,81.4,98.3,57.1,30.9,35.0
char_08606,female,39,athletic_hyper,hourglass,0.0172,0.7739,0.2601,0.4352,0.4419,0.5456,0.4221,0.5217,0.3284,0.2456,,upper_dominant,0.548,0.8206,104.2,79.4,97.4,56.8,30.0,34.8
char_08607,female,24,normal,rectangle,0.2666,0.8049,0.3224,0.3587,0.0855,0.2643,0.1575,0.0587,0.2557,0.1152,,balanced,0.8779,0.7862,111.9,108.5,128.9,72.7,36.8,41.0
char_08608,male,36,overweight,apple,0.5789,0.433,0.4732,0.3008,0.6008,0.5719,0.3245,0.4966,0.5944,0.3547,,balanced,0.8939,0.8645,155.2,145.0,160.0,92.4,45.2,50.2
char_08609,female,22,athletic_hyper,hourglass,0.0551,0.9334,0.3056,0.6566,0.62,0.5898,0.4146,0.3566,0.5347,0.6406,,upper_dominant,0.5576,0.8987,106.1,83.1,102.2,60.1,32.1,36.4
char_08610,female,25,underweight,pear,0.0115,0.019,0.4234,0.2432,0.1934,0.1692,0.4692,0.2361,0.2353,0.2075,,balanced,0.6136,0.4059,93.0,78.7,93.5,51.3,25.6,31.4
char_08611,male,24,athletic_lean,v_shape,0.0284,0.4344,0.3666,0.378,0.3226,0.4226,0.6226,0.36,0.4228,0.3775,,lower_dominant,0.2402,0.8226,100.7,80.4,95.7,56.2,31.1,35.2
char_08612,female,20,underweight,pear,0.0214,0.3101,0.2513,0.556,0.4711,0.3641,0.3518,0.5999,0.5336,0.2999,,balanced,0.6506,0.5568,98.4,80.4,96.5,54.1,27.4,32.8
char_08613,male,31,athletic_hyper,hourglass,0.0284,0.709,0.3791,0.3492,0.6234,0.4615,0.5963,0.3473,0.5326,0.6473,,upper_dominant,0.5603,0.8542,117.2,82.7,101.2,61.4,35.9,37.5
char_08614,female,25,overweight,rectangle,0.3594,0.9564,0.2892,0.5566,0.6226,0.5391,0.5979,0.6473,0.5309,0.3473,,balanced,0.4934,0.655,118.7,118.6,136.7,77.8,39.9,44.4
char_08615,male,33,athletic_hyper,v_shape,0.0724,0.9233,0.509,0.3347,0.6347,0.4924,0.5777,0.481,0.4385,0.563,,balanced,0.3752,0.5599,128.1,92.0,109.9,68.3,42.2,41.1
char_08616,female,18,underweight,rectangle,0.0142,0.1501,0.2613,0.3954,0.4507,0.4028,0.5926,0.6558,0.5658,0.3558,,balanced,0.2984,0.6907,95.3,78.3,92.2,52.0,26.1,32.3
char_08617,male,36,obese,apple,0.9324,0.5726,0.4043,0.5489,0.5861,0.6173,0.5524,0.3173,0.5641,0.5082,,balanced,0.594,0.5263,160.0,145.0,160.0,105.0,52.0,60.0
char_08618,male,31,normal,pear,0.1698,0.3524,0.4193,0.5986,0.3671,0.514,0.5691,0.6671,0.4923,0.3894,,balanced,0.8548,0.306,96.0,98.1,115.8,65.1,33.4,37.4
char_08619,female,18,overweight,apple,0.5975,0.7756,0.2812,0.4667,0.645,0.3678,0.6007,0.6575,0.6678,0.6031,,balanced,0.6808,0.2721,143.9,145.0,160.0,91.8,44.6,50.0
char_08620,female,23,overweight,rectangle,0.585,0.4549,0.211,0.3903,0.5649,0.3105,0.5448,0.3006,0.6006,0.4695,,balanced,0.7579,0.2193,137.2,143.5,160.0,87.7,41.4,47.5
char_08621,female,24,athletic_lean,pear,0.0421,0.5531,0.2461,0.3573,0.4167,0.3543,0.2606,0.2773,0.5357,0.2357,,lower_dominant,0.7242,0.7375,102.7,82.0,99.9,56.8,29.2,34.2
char_08622,female,38,obese,apple,0.6333,0.4212,0.2396,0.4315,0.5081,0.3649,0.3569,0.5151,0.6569,0.5382,,balanced,0.2899,0.7532,141.5,143.6,158.6,87.4,41.6,48.8
char_08623,male,26,athletic_hyper,hourglass,0.0919,0.9285,0.4208,0.5047,0.4696,0.6629,0.3629,0.4645,0.4852,0.4083,,balanced,0.5424,0.77,130.8,93.1,112.5,69.8,42.5,41.6
char_08624,male,36,athletic_hyper,v_shape,0.0731,0.8278,0.4236,0.7308,0.6236,0.7799,0.744,0.6322,0.4799,0.5223,,balanced,0.3274,0.6522,122.4,90.2,107.4,65.9,39.8,40.0
char_08625,male,23,obese,apple,0.92,0.128,0.3206,0.3087,0.5415,0.2702,0.3896,0.3899,0.5702,0.5617,,balanced,0.3791,0.2314,160.0,145.0,160.0,100.4,45.5,56.1
char_08626,female,24,obese,apple,0.7911,0.4457,0.2807,0.3098,0.5233,0.6098,0.5776,0.5334,0.3198,0.5561,,balanced,0.6536,0.3114,150.0,145.0,160.0,100.6,46.3,53.8
char_08627,female,27,athletic_hyper,hourglass,0.056,0.8025,0.2949,0.6122,0.4487,0.6989,0.7037,0.4037,0.681,0.599,,pull_dominant,0.5426,0.8881,104.1,82.9,101.1,58.9,31.1,35.7
char_08628,female,21,athletic_hyper,hourglass,0.0761,0.9872,0.3026,0.725,0.5844,0.7646,0.8187,0.6887,0.8844,0.7173,,lower_dominant,0.5124,0.8381,106.6,85.9,104.9,61.7,33.0,37.2
char_08629,female,20,obese,apple,0.9387,0.3358,0.3541,0.3332,0.5222,0.3132,0.6132,0.5208,0.6055,0.4762,,balanced,0.39,0.7734,150.0,145.0,160.0,108.0,49.1,58.0
char_08630,female,29,athletic_hyper,hourglass,0.0063,0.822,0.3088,0.4333,0.3372,0.3158,0.1333,0.2483,0.1959,0.2562,,balanced,0.5037,0.7127,104.0,79.0,96.8,56.6,30.1,34.8
char_08631,female,21,underweight,rectangle,0.1266,0.3118,0.2923,0.5495,0.4003,0.5242,0.6788,0.6724,0.4668,0.7003,,balanced,0.5561,0.797,98.9,88.7,104.7,58.7,29.5,35.0
char_08632,male,32,athletic_hyper,v_shape,0.1038,0.8612,0.5205,0.5843,0.4999,0.4375,0.7167,0.5148,0.7375,0.6854,,balanced,0.3444,0.563,124.5,94.6,111.9,68.6,41.7,41.3
char_08633,female,18,obese,apple,0.9656,0.532,0.2477,0.335,0.2559,0.4208,0.5559,0.5556,0.3258,0.5311,,balanced,0.7337,0.6226,150.0,145.0,160.0,108.0,50.0,58.0
char_08634,female,29,athletic_hyper,hourglass,0.0891,0.9501,0.3919,0.3618,0.6618,0.5222,0.4252,0.4828,0.4976,0.5593,,pull_dominant,0.5171,0.8008,105.5,87.1,105.9,61.9,33.1,37.3
char_08635,female,27,overweight,apple,0.5995,0.9221,0.2778,0.5883,0.5762,0.3688,0.2883,0.493,0.3467,0.511,,balanced,0.2283,0.4446,146.3,143.8,159.8,89.5,45.0,50.6
char_08636,male,25,underweight,v_shape,0.1129,0.2055,0.6062,0.6207,0.5335,0.6133,0.5884,0.6545,0.4662,0.3545,,balanced,0.4178,0.7779,89.5,86.8,102.4,57.7,29.8,35.1
char_08637,female,19,athletic_hyper,v_shape,0.096,0.6763,0.3133,0.4843,0.6371,0.3803,0.3585,0.5396,0.3371,0.4648,,lower_dominant,0.4026,0.2052,98.9,90.5,105.9,60.3,31.5,36.3
char_08638,male,34,normal,v_shape,0.2451,0.9114,0.4832,0.3519,0.6285,0.3631,0.6099,0.6519,0.3573,0.434,,balanced,0.3108,0.7283,136.0,109.6,127.2,77.5,46.3,45.7
char_08639,female,37,overweight,rectangle,0.4206,0.7403,0.2648,0.4778,0.6717,0.6843,0.3877,0.634,0.3843,0.6628,,balanced,0.4325,0.678,120.5,123.6,140.2,78.7,39.4,44.8
